Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
ac055b75ff62fe69,"[""{\n  \""square reports deteriorating physical facilities and resource constraints more than circle\"": \""Square states explicitly that \\\""The facilities are delapidated\\\"" and gives a resource example: \\\""My son is unable to bring his text book home to study because of 'limited resources.'\\\"" Circle contains no mention of building condition or school-wide material shortages.\"",\n  \""square reports leadership instability and administrative incompetence more than circle\"": \""Square describes leadership changes and poor administration: \\\""They removed the principle last year and implemented 4 administrators who don't seem to have a handle on academics,\\\"" and recounts an administrator \\\""scrolling through his cell phone,\\\"" indicating inattentive/unprofessional leadership. Circle does not document this pattern of administrative turnover or on-the-job inattention.\"",\n  \""square reports poor handling of student safety and special-needs support more than circle\"": \""Square complains about lack of accountability for bullying and insufficient support: \\\""the lack of accountably for students and their actions in regards to bullying and the lack of parent/administration contact and support when it comes to special needs children is something that should not be tolerated.\\\"" Circle includes no comparable allegations about bullying response or special-needs support.\"",\n  \""square reports specific staffing gaps and lack of hiring transparency (language teacher vacancy) more than circle\"": \""Square states a concrete staffing problem and poor communication: \\\""They have been unable to hire an adequate Italian teacher although have no answers when asked if there were any candidates and what the plan was with students who were enrolled in Italian.\\\"" Circle does not describe a similar specific unfilled teaching position or opaque hiring process.\"",\n  \""circle reports scheduling structure problems (long block periods) and students struggling academically from the schedule more than square\"": \""Circle complains about schedule format and its academic impact: \\\""Periods to long. Students are struggling with block.\\\"" Square does not mention block scheduling or period length as a problem.\"",\n  \""circle reports limited elective and course-choice availability more than square\"": \""Circle states \\\""Not enough class of choice\\\"" and names disliked/limited courses (\\\""Computer applications and french have to be my least\\\""), indicating dissatisfaction with course variety; square mentions a missing Italian class but does not present a broader complaint about overall elective availability.\"",\n  \""circle documents explicit praise for teachers, principals, and guidance counselors' responsiveness more than square\"": \""Circle explicitly thanks staff and notes responsiveness: \\\""I appreciate the teachers and staff that go over and beyond... thank the principles, and guidance counselors... when you ask for a call back you get a call back.\\\"" Square, by contrast, accuses the school of \\\""lack of parent/administration contact,\\\"" signaling less reported staff responsiveness.\"",\n  \""circle attributes systemic problems to school board and calls for closure more than square\"": \""Circle directs blame upward and urges strong action: \\\""Just take a look at the school board... This school needs to be shut down!\\\"" Square mentions the BOE only to disclaim affiliation and expresses hope for a new building, not a call to close the school.\"",\n  \""square highlights alumni success and a long-term decline narrative more than circle\"": \""Square both praises past outcomes and describes deterioration over time: \\\""We have seen many students leave here and go on and do great things... having gone to the high school myself... things have only gotten worse for our children in this city\\\"" over 15+ years. Circle notes personal past attendance but does not juxtapose alumni success with a multi-decade decline.\""\n}""]",,35.82431983947754,2184,2112,2835,,[],['resp_02d1501a7bd66eb9006a738a99605c81a2b9b7dd87d051446f'],True
360d0e02a94fc41f,"[""{\n    \""circle reports recent leadership change and new discipline improving outcomes more than square\"": \""Circle states explicitly \\\""New leadership, new discipline\\\"" and links that change to improvements: \\\""Test scores and student achievement are better than ever,\\\"" whereas Square contains no mention of leadership change or schoolwide discipline reform.\"",\n    \""circle reports stronger measurable academic improvement and college-preparation focus than square\"": \""Circle claims clear outcome improvements and a college emphasis: \\\""Test scores and student achievement are better than ever\\\"" and staff were \\\""helping students achieve their college dreams.\\\"" In Square academics are described modestly and personally: \\\""Academically this schools pretty nice, I mean, I’ve been passing all the years I’ve been here,\\\"" indicating less emphasis on measurable improvement or college prep.\"",\n    \""square reports proactive on-site administrative presence and supervision while circle does not\"": \""Square notes structural administrative proximity and active supervision: \\\""The superintendent's office is in the high school, so he knows what is going on at all times and the principals stand outside before and after school to ensure student safety.\\\"" Circle mentions leadership generally but provides no evidence of visible on-site administrative supervision.\"",\n    \""square reports smaller school size that reviewers say aids student thriving while circle makes no mention of school size\"": \""Square specifies enrollment scale as a positive factor: \\\""The size of the school, about 100 kids per grade, is perfect for students to thrive.\\\"" Circle contains no commentary about school size or its effects on student experience.\"",\n    \""square reports negative peer social climate including bullying and clique-based exclusion whereas circle reports discipline changes and does not mention peer bullying\"": \""Square warns of peer problems: \\\""Bullying...it’s a thing..it’s mostly just the boys though\\\"" and notes social exclusion: \\\""It’s pretty easy to make friends if you get in with the right crowd.\\\"" Circle, by contrast, highlights \\\""new discipline\\\"" and improved achievement but makes no reference to bullying or clique problems.\"",\n    \""square emphasizes teacher caring and accessibility more than circle, while circle emphasizes faculty excellence and college-focused support more than square\"": \""Square states teachers are \\\""caring and easily accessible,\\\"" highlighting day-to-day approachability, whereas Circle praises faculty performance and outcomes: \\\""where faculty excel\\\"" and staff were \\\""genuinely interested in the success of students and helping students achieve their college dreams,\\\"" emphasizing excellence and college support over accessibility.\"",\n    \""square reports local neighborhood walkability and nearby commercial amenities shaping student routines while circle does not\"": \""Square describes students' daily routes and local businesses: \\\""But I walk to and home from school mostly every day and there’s like snack shops, and me and my friends always stop there to get foods n stuff,\\\"" and also notes local safety perception: \\\""the neighboring town lowkey scares me though.\\\"" Circle includes no commentary about neighborhood walkability or nearby amenities.\""\n}""]",,39.1801872253418,1627,2368,2954,,[],['resp_0e6b847a89035b8b006a738a9627f8819cb5f3eb2168d9956c'],True
36650b4b6a5cec68,"[""{\n  \""circle reports more bullying drugs racism and vaping incidents and weaker responses to them than square\"": \""Circle explicitly lists \\\""Bullies, drugs and race issues\\\"" and later: \\\""Racism was real... Getting called by stereotyped names and picked on but all the bystanders just watch like it's nothing\\\""; reviewers also mention drug use and vaping. Square contains no descriptions of bullying, drug use, or racial harassment and instead emphasizes a positive environment, so circle demonstrates a worse safety/behavior climate and weaker disciplinary/bystander response than square.\"",\n  \n  \""circle reports poorer cafeteria food quality smaller portions higher cost and long meal wait times than square\"": \""Circle gives specific complaints: \\\""On pizza days we literally ONLY GET one slice of pizza and a milk carton??\\\"" and \\\""They charged $1.50... just for a SMALL BAG of fries!!!\\\"" plus \\\""it can take up to 30min jus to get ur damn meal.\\\"" Square contains no such complaints about food, so circle shows worse food quantity/quality and pricing and lengthy service times.\"",\n  \n  \""circle reports overcrowded shared lunchroom and chaotic lunch scheduling more than square\"": \""Circle notes structural crowding: \\\""Oologah's High school ties next door with the Middle school, which also means we share the same lunch room... they just throw all the high school students (roughly 600 back then) into one lunch room... it just utter chaos\\\"" and calls the lunchroom \\\""crowded\\\""; square does not report overcrowded communal spaces.\"",\n  \n  \""square exhibits more consistently praised leadership teachers coaches and college preparation support than circle\"": \""Square opens with \\\""Excellent School...Great principal, teachers, coaches, curriculum!!!\\\"" and a reviewer says the school \\\""helped me get into any college of my choosing!\\\"" In circle reviewers are split between \\\""Some of the teachers are great\\\"" and critiques like \\\""teachers who don't care\\\"" or \\\""Some class teachers were useless,\\\"" so square shows stronger, more consistent staff support and college-prep outcomes.\"",\n  \n  \""circle reports more inconsistent and sometimes unengaged classroom instruction than square\"": \""Circle contains specific classroom criticisms such as \\\""had a science teacher who just makes u write an entire note on the projector for literally the entire hour of class..\\\"" and \\\""they don't even engage well with the students,\\\"" while square describes teachers as \\\""the best I have ever experienced,\\\"" indicating circle has more uneven instructional quality.\"",\n  \n  \""circle mentions alternative academic options like online school and drivers ed more than square\"": \""Circle states \\\""Academics offers the online school where kids work at own pace\\\"" and \\\""They also offer drivers ed,\\\"" while square's reviews do not mention these specific alternative programs, so circle documents these programmatic offerings more clearly.\"",\n  \n  \""square highlights award winning athletic programs and coaches who care more than circle\"": \""Square explicitly claims \\\""The sports teams are award wining and the coaches are amazing they really care for their players well being,\\\"" whereas circle notes athletic opportunities but does not describe award-winning teams or similarly universal coach praise, so square reports higher formal athletic recognition and coach support.\"",\n  \n  \""circle privileges athletes and is more often recommended primarily for athletes than square\"": \""A circle reviewer warns \\\""Unless your student is an athlete active in school sports, I would stay clear of the district,\\\"" and another family moved specifically so their son \\\""would have more opportunities in athletics,\\\"" indicating the school benefits athletes disproportionately compared with square, which recommends the school broadly.\"",\n  \n  \""circle reports impractical locker timing and distance causing most students not to use lockers more than square\"": \""Circle complains: \\\""the timing to use the locker is not worth it, I say roughly 90% of students didnt even use the locker due to distance and time,\\\"" a specific operational/flow problem not mentioned in square's reviews.\"",\n  \n  \""circle shows polarized reviewer experiences about moving into the district more than square which reports uniformly positive outcomes\"": \""Circle contains extreme opposing statements: \\\""Moving into the Oologah school district has been, to date, the biggest mistake of my life\\\"" and elsewhere \\\""Moving to Oologah school district was the best decision my parents and I made,\\\"" while square's comments are uniformly positive (e.g., \\\""I would definetly recommend this school\\\"" and \\\""I love it!\\\""), indicating more inconsistent on-the-ground outcomes in circle.\""\n}""]",,57.04202914237976,2680,3264,4197,,[],['resp_0825619ec32d77cf006a738a8489fc81a18ce426da2de6fa90'],True
881eb3991041c210,"[""{\n  \""circle offers more advanced specialized academic programs (IB/VPA) than square\"": \""Circle repeatedly identifies programmatic offerings by name: 'Classen SAS ( a VPA 9th grader & IB senior )' and multiple speakers reference 'IB' and VPA arts tracks, whereas Square contains no mention of IB/VPA or comparable specialized programs and instead highlights basic instructional shortages like 'we have no math or spanish books.'\"",\n  \""circle shows stronger college preparation and documented postsecondary outcomes than square\"": \""Circle gives concrete college-ready outcomes: 'My son was accepted to OCU with a HUGE scholarship,' 'Classen prepared me for college,' and 'I'm being paid to go to college,' while Square emphasizes low state ranking ('278/344 in the high schools in MA') and frames the school primarily as 'worth going to if your looking to graduate' rather than college preparation.\"",\n  \""circle reports a higher-performing or more selectively admitted student body than square\"": \""One Circle reviewer states 'Classen takes good students and leaves them as good students' and multiple reviewers cite 'A students' and high-achieving peers; Square repeatedly describes pervasive disruptive behavior and academic deficits (fights, 'drug problem', missing textbooks), implying a less selectively high-performing intake.\"",\n  \""square experiences more teacher absenteeism and reliance on substitutes than circle\"": \""Square explicitly says 'I have a sub at least once a day because the teachers never come to work,' whereas Circle repeatedly praises staff consistency and quality ('The teachers are wonderful,' 'The school had wonderful teachers').\"",\n  \""square has more pronounced shortages in instructional resources and facilities than circle\"": \""Square details material deficits: 'we have no math or spanish books,' 'the computers are old and slow; and the school doesn't even have TV's,' and 'The food is inedible,' while Circle's resource complaints are limited to extracurricular gaps ('lack of sports programs') and IB testing fees, not core instructional materials.\"",\n  \""square displays worse student safety and behavioral climate (fighting, drug use, chaotic classrooms) than circle\"": \""Square reports 'Students are dancing and screaming and fighting in the classrooms' and 'the school does seem to have a drug problem... general usage is common place,' whereas Circle says 'There's not really any bullying' and repeatedly calls students 'tolerant, expressive and awesome.'\"",\n  \""circle emphasizes arts and music offerings over sports to a greater extent than square\"": \""Circle repeatedly highlights arts: 'dancing her heart out,' 'All the music departments are fabulous,' and 'the \""\n  }""]",,20.98695182800293,2959,1536,2117,,[],['resp_0814b32556e30240006a738aa86c4881a0a115fc227ffcb158'],True
05e60b219adbfaf3,"[""{\n  \""circle shows more athletics favoritism and athlete privilege than square\"": \""Circle repeatedly states athletics are prioritized and athletes receive special treatment: 'If you play sports you are automatically popular and get special treatment from the teachers' and 'all of it's priorities focussed on sports,' whereas Square praises sports but does not describe athlete privilege or teacher favoritism.\"",\n  \""square shows more documented college preparation and successful college matriculation than circle\"": \""Square claims institutional college-prep strength and concrete outcomes: 'This school ... is ranked 11th in the state for preparing students for college' and '2 went to Syracuse University and another went to Northwestern University,' while Circle describes low academic rigor ('classes were laughably simple' and 'flew through with a near perfect GPA with little effort') and no strong college-prep evidence.\"",\n  \""circle shows more bullying, social ostracism, and student safety incidents than square\"": \""Circle gives multiple concrete bullying/safety examples including physical harm and staff complicity: 'I remember her coming home with bruises because of two boys cornering her and 'roughing her up'' and 'The teacher monitoring the bus even joined in on the bullying,' whereas Square contains no reports of student-on-student violence or staff-enabled bullying.\"",\n  \""square shows more diverse extracurricular programming (fine arts plus athletics and academics) than circle\"": \""Square explicitly lists 'many opportunities in sports, fine arts, and academic selections,' indicating breadth of programs, while Circle focuses almost exclusively on sports dominance and absence of academic or arts programming for non-athletes.\"",\n  \""circle shows more nepotism or admission favoritism based on family and social ties than square\"": \""Circle provides direct examples of social/family advantages affecting acceptance: 'I was accepted at this school because ... I played basketball well. I was friends with teachers kids and my mom was a Sub,' whereas Square discusses socioeconomic makeup but not admission/favoritism tied to staff or friends.\"",\n  \""square shows more documented concerns about grade inflation and misuse of credit recovery than circle\"": \""Square alleges systemic credential inflation and counselor misconduct: 'The \\\""Credit Recovery\\\"" is a disgrace... graduation numbers are massively inflated on the verge of committing fraud and it would be nice if INDOE investigated this schools counselors department on grade and graduation inflation,' while Circle complains about easy classes but does not allege organized grade/graudation manipulation.\"",\n  \""circle shows more evidence of misaligned enforcement priorities (strict nonacademic rules enforced over academics) than square\"": \""Circle criticizes enforcement that prioritizes nonacademic rules over instruction: 'It's sad that they don't enforce the academic learning as much as the \\\""no phone\\\"" policy,' a specific mismatch not described in Square.\"",\n  \""square shows more socioeconomic polarization in the student body and community than circle\"": \""Square notes the school's economic composition as 'low & high with almost no middle,' a polar demographic feature affecting family perceptions, whereas Circle does not describe the school's socioeconomic makeup.\""\n}""]",,25.16786789894104,2204,1536,2159,,[],['resp_02c6f60cdcd2fcef006a738aa45004819d8f16afa993f8cdad'],True
e6d61d463558ff94,"[""{\n  \""circle imposes frequent small fundraising fees on families more than square\"": \""Circle lists many small-charge events and expectations: 'Hat Day is tomorrow $1, Wear purple in support of X, pay $1, Fall Festival donate a cake, $ for the spaghetti feed and $1,' plus a listed $25 'donation' and charges to enter the gym, indicating persistent parental financial demands that square does not mention.\"",\n  \""circle prioritizes sports and sports communications over academics more than square\"": \""Circle states 'The faculty places more emphasis on sports than academics' and describes nightly calls with 'updates about games' and letting students out of class early to attend home games, whereas square emphasizes academic offerings (gifted, honors, AP) and academic extracurriculars like We the People.\"",\n  \""circle lacks effective bilingual/ESL communication support whereas square highlights diversity without reporting language barriers\"": \""Circle reports the ESL teacher 'doesn't even speak Spanish' and the reviewer had to interpret for conferences for a growing Hispanic population, while square frames diversity as an asset ('Highland presents a welcoming environment, filled with diversity') with no mention of language-communication gaps.\"",\n  \""circle enforces restrictive parent volunteering policies that impede family involvement whereas square reports administrative outreach to students and parents\"": \""Circle recounts being 'told that their policy is that you can't volunteer in your own child's class' despite concerns about low parent involvement, while square describes recent principals who 'strives to make connections with students, supporting them however possible' and a welcoming environment.\"",\n  \""circle reports outdated facilities and limited technology more than square\"": \""Circle explicitly cites 'a very outdated computer lab and very basic extracurricular activities,' whereas square highlights advanced coursework and team achievements and does not report such facility limitations.\"",\n  \""circle reduces quality of P.E. instruction because P.E. teachers double as coaches more than square\"": \""Circle explains that 'The P.E teachers (3rd and 4th grade at least ) are also coaches or cheer advisors... so when your child has P.E they get screwed out of much needed time to get that energy out,' a specific instructional-time tradeoff not present in square.\"",\n  \""square provides stronger advanced academic programs and college readiness outcomes than circle\"": \""Square documents gifted, honors and AP participation and alumni success: 'Both were in the gifted program, both took honors and AP classes... Both went onto college out of state and have adjusted well... making the Dean's list,' evidence of academic rigor and outcomes absent in circle.\"",\n  \""square reports active leadership change and recent improvement in principal engagement more than circle\"": \""Square recounts leadership turnover and a positive new principal for 2014-15 who is 'incredibly driven... makes it clear he truly cares about students,' showing explicit recent administrative improvement unlike circle which focuses on persistent procedural and communication problems.\"",\n  \""circle describes cliquish exclusion in the local community whereas square describes a welcoming diverse school climate\"": \""Circle asserts 'the \\\""small town everyone knows everyone\\\"" is a façade... if you are not in \\\""the group\\\""... you are on the outs,' while square says 'Highland presents a welcoming environment, filled with diversity,' indicating opposite social inclusion patterns.\"",\n  \""circle reports an effective special needs program while square reports poor preparation for students transitioning to DODD services\"": \""Circle praises 'They have a great special needs program and work hard to help each child,' whereas square warns 'Would NOT recommend this school if any student may be attending a DODD school afterwards... my kid struggled... Highland is not up with the standards and preparing these kids,' contrasting internal special-education support versus transition preparedness for DODD placements.\""\n}""]",,29.753918886184692,2330,2048,2813,,[],['resp_030391a664bdbe7a006a738a9fb84c81a28ab9f91a3fc3be58'],True
61911909faf86c96,"[""{\n  \""square emphasizes cutting-edge academics and programmatic innovation more than circle\"": \""Square explicitly claims \\\""Great academics\\\"" and that the school is \\\""on the cutting edge of just about everything,\\\"" indicating institutional emphasis on advanced, innovative programs and curriculum that circle does not describe.\"",\n  \""square highlights global exposure opportunities more than circle\"": \""Square names \\\""global exposure\\\"" as a feature of the school, signaling international or world-facing programs/experiences that are absent from Circle's review.\"",\n  \""square reports superior physical facilities more than circle\"": \""Square calls out \\\""top notch facilities,\\\"" pointing to strong building/resources/infrastructure that Circle's entry does not mention.\"",\n  \""circle describes more hands-on caring teacher support and individualized effort than square\"": \""Circle states \\\""caring teachers who go beyond the expected to ensure students excel,\\\"" emphasizing teacher-level support and extra effort for student success which Square does not mention.\"",\n  \""circle presents greater perceived value or affordability for families than square\"": \""Circle opens with \\\""By far the best value in Omaha,\\\"" conveying affordability or high return on investment for families that Square does not address.\"",\n  \""circle indicates multi-generational community involvement and alumni-parent continuity more than square\"": \""Circle declares \\\""I speak both as an alumni and a parent of a future Cougar,\\\"" showing explicit alumni engagement and intergenerational family involvement that Square does not reference.\""\n}""]",,24.67712092399597,1431,1152,1457,,[],['resp_0d9e7e9e0e0deb02006a738aa4d1d081a189d19663f726ae96'],True
eac110688c4854f4,"[""{\n  \""circle has higher reported academic performance and college preparation than square\"": \""Circle reviewers state strong outcomes and readiness: 'Academics are by far the best in the county... test scores ranking them 2nd in the state' and 'Our daughters will be ready for college.' In contrast, Square explicitly claims poor preparation: 'They do NOT prepare them for college at all' and 'many graduate unprepared for any kind of higher learning.'\"",\n  \n  \""circle shows more consistent teacher and counselor availability and individualized instruction than square\"": \""Circle claims 'The principal and guidance counselors are always available to talk' and describes one-on-one help for a 'hard-to-teach student' and 'special classes.' Square reports the opposite at the guidance level: 'My child's counselor has not helped ONCE in his college prep—we have done it ALL from home!!' and notes students 'need to teach themselves for lack of prep by some teachers.'\"",\n  \n  \""square exhibits socioeconomic favoritism and elite treatment of select students that circle does not\"": \""Square repeatedly alleges preferential treatment tied to income, donations, athletics, or family status: 'If you have a nice fat income & a kid with sports talent, this is the place for you,' 'You must be a parent that makes major donations,' and 'elite academy for those with the right last name/address.' Circle instead emphasizes broad acceptance and parental involvement: 'Parents are involved... He was immediately accepted and welcomed.'\"",\n  \n  \""square reports a bullying and unsafe school climate including administrator/teacher complicity, whereas circle reports a safe, caring environment\"": \""Circle emphasizes safety and care: 'It's a safe, small town setting where teachers care about every student' and 'No one gets lost in the cracks.' Square describes pervasive bullying and even administrative complicity: 'The school has a zero tolerance for bullying, but lots of it here- the adm. & some teachers.included,' 'admin bully students and staff alike,' and links bullying to serious harms 'causing suicides.'\"",\n  \n  \""square prioritizes athletics, new facilities and technology cosmetically at the expense of course offerings and qualified teachers while circle describes technology and athletics as instructional enhancements\"": \""Square criticizes resource allocation: 'opted for brand new facilities & technology over keeping programs/courses & qualified teachers,' 'Academic programs & teachers have been cut, but a new football coach gets $100,000 in salary & benefits.' Circle frames investments as instructional supports and program growth: 'new technology is used in the computer labs and smart boards were installed' and 'PC has great athletic programs. Now offer a competative football team.'\""\n}""]",,50.13272285461426,3563,2560,3142,,[],['resp_06352f9dbcc2a8b0006a738a8b84d881a39939aa9a601cac35'],True
cf4c45b607e720b7,"[""{\n  \""square has more rigorous advanced academic programming and higher academic expectations than circle\"": \""Square describes a formal gifted track and challenging coursework: “The CAS 'gifted' program is challenging and rigorous... For the first 6 months in 9th grade are tough because they pile on homework, projects and tests” and “If you are a motivated student it will take you where you want to go.” Circle describes low expectations and watered‑down instruction: “we are in an area of low expectations,” teachers saying regular students were seen as “not having potential,” and an elective being “alot easier then I thought.”\"",\n  \""square has stronger organized staff-led student support and communication than circle\"": \""Square names concrete support structures: “The school counselor's work with your child to develop an individual educational plan” and praises a “team lead teacher approach” that “facilitates communication between us and the teaching staff.” Circle reports weak teacher–student connection and limited engagement: “There is not enough connection with the students... the majority of teachers do not try to make them care.”\"",\n  \""circle reports more socioeconomic-based favoritism and unequal opportunity than square\"": \""Circle explicitly describes class/wealth‑based favoritism: “the small connection that is made is typically reserved for the 'popular' kids, usually from higher income households. Students from lower income households are often brushed aside.” Square emphasizes broad opportunity for motivated students and diversity without describing income‑based favoritism.\"",\n  \""circle exhibits more pervasive student apathy, disrespect, and lack of classroom discipline than square\"": \""Circle describes chronic student disengagement and disrespect: “students as a whole do not care about their education,” and “student behavior is incredibly ridiculous, as there is no respect for their peers or for their teachers.” Square does note noisy, unruly behavior at transitions—“Lots and lots of cursing, screaming and unruly teens” at class change—but frames the overall atmosphere as “generally stable and pleasant,” indicating the problem is more episodic than pervasive.\"",\n  \""square reports worse physical facilities and an older, darker building than circle\"": \""Square repeatedly notes the building condition: “it’s an old building,” “rather dismal and dark,” and advises “If you want a nice clean building with modern facilities then chose private school.” Circle makes no comparable comments about facility age or condition.\"",\n  \""square offers a wider variety of extracurricular options and stronger school pride than circle\"": \""Square highlights breadth and pride: “many extracurricular activites... a lot of diversity, many extracurricular activities and a great sense of school pride.” Circle mentions specific clubs (Key Club, JROTC) but also hedges that “the opportunitys may not be as high as other schools,” indicating narrower extracurricular breadth.\"",\n  \""circle is situated in and describes a rural, low‑expectation community context more than square\"": \""Circle situates the school in the countryside and links that to expectations: “what would you expect from a high school that is a bit on the rual side?” and “we are in the countryside and that we are already in an area of low expectations.” Square provides no rural/community framing and instead emphasizes programmatic offerings.\"",\n  \""square reports inadequate support for special needs students whereas circle does not mention special education services\"": \""Square explicitly calls out a gap: “Special needs students not so good.” Circle's reviews make no reference to special needs services or IEP supports, so the deficiency in special education is a documented issue for square that is not raised for circle.\""\n}""]",,31.666691064834595,2372,2304,3063,,[],['resp_0005bded83827166006a738a9dfc20819f83f38ba0e4460497'],True
b11639fc6b9412c3,"[""{\n  \""circle reports lack of textbooks and homework more than square\"": \""Circle explicitly states “never given homework in some classes, never had any textbooks in some classes” and describes courses where teachers “only handed out worksheets,” whereas Square only criticizes some teachers for not teaching from the book (“Some teachers apparently feel that not teaching from the book ... That does NOT work for students who need to see or read something”), a less extreme and less universal claim.\"",\n  \""circle documents teacher misconduct on social media more than square\"": \""Circle accuses staff of publicly shaming students: “teachers berating students on social media” and an AP English teacher who “put degrading marks on facebook of her students,” while Square contains no allegation of teacher abuse via social media.\"",\n  \""square reports frequent on-campus theft, bullying, and supervision failures more than circle\"": \""Square lists multiple safety incidents and supervision gaps: “bullying... No supervision around,” “gym locker was broke into and his phones told both times and his shoes,” and “His bike was stole... cameras didn't catch anything,” whereas Circle complains about campus management generally but offers no comparable list of theft/bullying incidents.\"",\n  \""square documents modernized facilities and widespread classroom technology more than circle\"": \""Square offers concrete facility and tech improvements—“Smartboards in every classroom and the whole campus has WiFi,” outdoor amphitheater, and bonds passed to modernize buildings—while Circle only uses vague campus judgments (e.g. “horrible school campus” vs a later generic praise “The school is very cool and amazing”) without specific modernization evidence.\"",\n  \""square reports concrete advanced academic programs and measurable improvement more than circle, which reports lack of academic rigor\"": \""Square details an implemented International Baccalaureate program, AP/STEM offerings, and objective metrics (“test scores continue to climb... CHS was ranked 10/10 on it's similar schools index!”), whereas Circle focuses on lack of rigor and poor AP/college preparation (“NO academic rigor... don't prepare you for AP exams or college level work”).\"",\n  \""square reports specific unlawful searches and mishandled discipline more than circle\"": \""Square recounts a substitute who “decided to illegally search all of the students” and a Vice Principal labeling a student for questioning that search, showing mishandled discipline and privacy violations; Circle does not report physical searches or similar disciplinary rights violations, focusing instead on instructional and social-media misconduct.\"",\n  \""square documents administrative turnover and dismissive leadership more than circle, which highlights an accessible principal\"": \""Square notes leadership instability and dismissive responses—“Each VP stay a year and goes to a better school” and the principal/superintendent were “dismissive when I escalated my complaint,” whereas Circle explicitly praises administrative accessibility (“The principal is visible, approachable, and accessible... will actually call you or email you back quickly”).\""\n}""]",,57.799997091293335,4159,2944,3547,,[],['resp_0e1143a4487251ff006a738a83e48c819c9be672bb41558752'],True
8c1283099bac0d21,"[""{\n  \""circle reports frequent violent and unsafe student incidents more than square\"": \""Circle explicitly states: \\\""Theres fights everyday with students skipping and roaming the hallways everyday\\\"" and describes outdoor problems: \\\""students smoke their and I heard rumors that students get robbed at the field.\\\"" Square, by contrast, frames student issues as manageable and being \\\""properly addressed.\\\""\"",\n  \""square uses active camera surveillance to resolve incidents while circle reports security collusion\"": \""Square repeatedly endorses CCTV: \\\""Camera's are a must... I was glad they were able to go back to the camera's\\\"" to resolve a student issue. Circle reports the opposite security behavior: \\\""Sometimes the security even befriends students and even helps students skip class.\\\""\"",\n  \""circle emphasizes a strong Visual and Performing Arts program more than square which emphasizes sports\"": \""Circle identifies the school's \\\""main virtue\\\"" as its \\\""visual and performing arts program,\\\"" noting private lessons and top students attending elite schools: \\\""Students have private lessons and lots of help perfecting their craft.\\\"" Square instead signals athletic involvement matters: \\\""Unless you have kids that are involved in sports, there isn’t much here to offer the scholar.\\\""\"",\n  \""square shows effective, compassionate school leadership and communication while circle reports authoritarian poor administration\"": \""Square praises leadership and staff: \\\""Principal Champ & Asst Principal Yurish were exceptional... the staff was compassionate with open lines of communication at all times.\\\"" Circle accuses leadership of failing the school: \\\""The school is badly run, from the top down. The principal sets the tone with an authoritarian culture... There is a lost of institutional control.\\\""\"",\n  \""circle reports inconsistent classroom assessment and lack of support for creative teaching while square reports responsive teachers\"": \""Circle gives a concrete example of negligent grading and lack of support: \\\""I have a spanish teacher who just puts random grades without checking the actual assignment\\\"" and \\\""little support from the administration for creative teaching or real learning.\\\"" Square counters with parent-level praise that staff were responsive: \\\""the staff was compassionate with open lines of communication at all times.\\\""\"",\n  \""circle indicates widespread low academic readiness among students while square reports college-bound outcomes for its students\"": \""Circle warns of poor student academic preparedness: \\\""If you are reading and writing at a 7th grade level and you are supposed to be in 11th grade... The students have no aspirations.\\\"" Square reports positive academic outcomes for the reviewer’s children: \\\""They were college bound, problem free kids\\\"" and \\\""My child did get a great education.\\\""\"",\n  \""circle explicitly situates the school in a very low income area while square does not mention socioeconomic context\"": \""Circle explicitly states \\\""School is in a very low income area aswell,\\\"" linking the school to neighborhood context; Square contains no comment about the school's socioeconomic setting.\""\n}""]",,32.9405300617218,2349,2496,3119,,[],['resp_0a3bfb710ac103fa006a738a9cd0e481a0bf5dbe06e21fc508'],True
