topic_id,rank,similarity,universal-id,id,n_words,text
23,4,0.8664,604373,1227311,220,"I am not very pleased with this school. My daughter went there for three years and my son for the 9th grade and he will not be returning. Teachers don't communicate with parents if kids are having problems or failing, not all the teachers keep the infinite campus tool up do date or even put grades in it at all. This is a great tool for parents if teachers would just use it properly. The classroom sizes are too large these days and students don't get the proper attention they need. If your child is not a genius and tracking with every assignment, they will be left behind or just passed with a ""D"" so they're not left behind. Why do schools put out dress codes if no one at the school enforces them? I did my part in making sure my daughter left the house in appropriate attire, but she was able to change at school into short shorts and never got sent home and I never got a call or email about it. This is probably just one of the schools that is conforming to this world and just accepting everything just so no one has to put their foot down and stand up for what is right for these kids whether the kids like it or not."
23,5,0.8655,2100392,1248547,111,"TK used to an okay school, but it has changed a lot since I have left and gone to the high school. My little sister goes here and is always telling me how bad it's gotten. The dress code has gotten unreasonable, girls can't carry purses because boys can't, no hole in pants even with something under it and just other unreasonable things. Teachers show a lot of favoritism towards the more ""popular"" students. After the old vice principal left its not the same. This school needs to show every child here respect and care more about the education and the bullying that's going on, not minor problems in dress code!"
24,1,0.91,2900737,3283231,92,"I currently have two children at this school. Both of my children are above grade level academically. Teachers here have advocated for and worked with my children to get one into the gifted program, and to provide the other with more challenging homework. Teachers/staff here communicate with candor and we have good relationships with them. Ultimately, parent involvement (conferences, fundraising events, awards ceremonies, etc.) has been the only area that is somewhat lacking, and this will be key for future success, especially because this is a small school. Overall, a good school."
24,2,0.8991,5102030,1050795,34,"This school has done more to challenge our bright child than his previous ""gifted"" school ever did. Worth every penny. Great teachers and the students come from nice families. Kids are happy and engaged."
24,3,0.8964,3602682,1325427,121,If you haven't experienced other schools out there you might be fooled to think that this school has anything to offer for your precious child. This is one of those typical goverment school that is dumbing down our kids. Everything is done by the books and what they are told to do. I had my daughter in gifted class here and you would think you are getting the best but not until you ask around and find out what other schools are doing. How they actually find creative ways to teach their students to expand their knowledge and take time to engage with parents in lots and lots of fun activities. I'm just beeing honest there's nothing positive about this school.
24,4,0.8959,1213780,1316281,126,This school is great. Had a rough teacher the first half of the year who wasn't very cooperative with my sons 504 plan. The principal easily moved my child to another teacher. However.. if your child is not gifted then they will be in with the pool of kids that could be really bad or really good. Gifted program is completely exclusive from the rest of the kids. My child is avg and tries hard but did not qualify. I was told they are trying to rectify this issue and realize that making it so exclusive actually did more harm than good for the rest of the children. Otherwise.. GREAT people trying hard. Keep in mind...it's still a public school and ALL that comes with that.
24,5,0.8851,602396,1232444,132,Great School! My son started attending when he was in the first grade and is now entering the 6th grade next week. He has flourished at this school and has done well. The only complaint for my particular situation is that they don't really have many accomodations for students that are in the gifted program and need to be skipped a grade. My son was getting homework that was super easy and not challenging at all but all the other kids thought the homework was too much or it was hard. I talked to several teachers in regards to giving him more challenging work or letting him go to another classroom for math so he can get a challenge but my son was never accomodated. Other than that this school is great.
25,1,0.9166,1704447,2045858,64,"This is an academically challenging school that has so much spirit. The administration is committed to this school, its mission and each student. My daughter is a sophomore and loves her school. I have had other children attend other high schools and have not been nearly as impressed. The IB program is amazing. Teacher connect with students, something for every girl at this school."
25,2,0.9096,4811598,3206783,64,"This is our first year at the school and we love it. Son in Grade 11 and daughter in Grade 8. The teachers are inspiring, the administration is supportive and efficient, the students are diverse and awesome, the parents are great fun. The IB program is challenging and with the teaching, support and individual attention both my kids are doing well! Great community spirit."
25,3,0.9053,1701652,2143073,54,This is a great school. I have two children who attend this school. The IB curriculum is awesome and as a result children receive a well-rounded education that prepares them for middle-school and high school. My only concern are the handful of children will behavioral issues and lack of parental involvement from some parents.
25,4,0.9008,5302044,1396217,46,This school has been great so far! The IB program my daughter is involved in is wonderful. The school is more intimate and has a family feel. There are still plenty of opportunities for variety but it does not seem to be overwhelming to my student.
25,5,0.9003,2601439,949270,11,My kids love this school and the IB curriculum is fantastic!
26,1,0.8827,402495,1560860,59,Both of our children went through this school and had a wonderful experience. They are in high school now and of course are excelling in honors and AP classes there. My wife and I highly recommend the school to people all the time. The high standards they have for teachers and staff there is obvious because they are wonderful.
26,2,0.8797,802004,5365781,59,"This school far exceeds our expectations. The principal, teachers, and staff have all been quick with correspondence and pleasant. There are so many clubs available making it easy for kids to find their niche and their people. Lots of assistance for kids struggling and rigorous challenging AP classes for the excelling students. It's always clean and a welcoming place."
26,3,0.8756,3501974,1806763,71,"This school offers a ton of AP courses and allows the students to be challenged. My daughter as a Senior chose to take 2 AP courses as electives and was challenged. She is now in college and thriving while others she knows who didn't challenge themselves find college extremely hard. The teachers are great, the coaches are great, the school spirit is wonderful and I have a sophomore there right now."
26,4,0.8732,4810176,1511402,63,"I love this school. Its kind of huge, but the students mostly get along well. The principals try to know their students and the teacher keep getting better. The AP classes are excellent. Its still high school, so it can be a drag, but i wouldn't want to be anywhere else. At my last school, the teachers didn't even care if you failed."
26,5,0.8692,2300016,4940961,23,This school thoroughly prepares your student for college with a wealth of AP and honors classes. Teachers are what make these classes great.
27,1,0.8937,804047,5684103,54,Not a good school for kids that have IEP's. My child is struggling and most of his teachers are unwilling to meet him where he is and try to help him. We keep getting told that they have no idea what he needs and he needs to be more responsible and advocate for himself.
27,2,0.8882,604367,4181520,24,My child has an IEP and got the best help from this school. This school is very attentive to the kids and their families
27,3,0.8869,2903293,4915515,75,"Does not follow IEP’s. Poor communication with parents. Had high hopes for this school since at the new family welcome a few years ago the principal stated he has compassion for kiddos who are different or struggle with traditional learning. Turns out those kiddos fall more behind and deeper into the cracks at this school. Completely unacceptable. If you can avoid sending your kiddos here, I definitely would avoid it. Worst school in the district."
27,4,0.8865,1205133,1220099,70,"Students with IEP's are set up to fail. This school only focuses on kids who do well. I dont feel my child is getting the proper education that she needs. So glad my child is not going here this year. Kids are mean, always fights at school, no discipline. Guidance and staff are not there for kids. If you want your child to succeed this isnt the school for them."
27,5,0.884,4201420,1454748,137,"I have to say, the previous post had me concerned, being that I too have a child with an IEP. Don't let it corrupt your judgement. This is our first year at this school, and I am so happy that I made the move to send them here. Over the years, my Husband and I have sat through many IEP meetings..although they were mostly good ones, we never felt the level of care and concern that we did from all of the teachers and staff at Worrall. The level of communication and team work that they showed to us really blew us away! The programs and services are unbelievable. We also have a child in a regular ed classroom...and we are just as happy and impressed!! Most importantly- the kids love it here. Couldn't ask for more."
28,1,0.9105,2500297,1589247,30,I agree that the rating for this school is suprisingly low. My daughter goes to this school and we have had a positive experience with the new principal and teachers.
28,2,0.9049,1213590,1375429,28,My son has been pleased with this school so far. I was told that the rating here was no accurate because of the changes the school made recently.
28,3,0.8953,2400770,4091031,37,"I don't know why the rating of this school is so low. Our children have done phenomenally here, the teachers are amazing, as well as the administration and the facility. Other parents agree - talk to them!"
28,4,0.8943,3900200,5304463,29,This is more than what I see in rating. This is an outstanding school with its fantastic teachers and staff. My kids are enrolled here since three years now.
28,5,0.8925,3606509,5268333,63,"I don't know why this school has such good ratings. It has been a total disappointment for my son. He has barely learned anything. The teachers mean well but the curriculum is not challenging, they barely give homework, the art, music and dance classes are all uninspired. The climate is depressing. Kids curse at each other freely. Avoid this school if you can."
29,1,0.9152,3607824,954674,18,This school takes incredible care of special needs children. Their staff helps our children come a long way!
29,2,0.9084,5100884,1734375,44,This is a great school for Special needs children.The Principal and staff are great. They are all passionate about their roles in these children's lives. they are very attentive and assist with behavior issues. My son has clearly elevated and he is only 6.
29,3,0.9051,1205350,949223,39,My child is special needs. They have met and continue to meet her needs every year that she has been there. The staff is wonderful. The teachers are the best! Two thumbs up from me. I love this school.
29,4,0.904,3607824,865165,14,Great school for special needs kids The staff is great with all the kids.
29,5,0.9039,3606472,2299650,43,I have two sons that have come up through this school. The school is excellent in working with special needs kids. The school worked with us to get additional educators (paras) to be in the classroom to help keep our kids on task.
30,1,0.8908,4802606,5640681,22,"i loved going to this school, i learned so much, the staff and the teachers were amazing back a few years ago."
30,2,0.8859,607074,1416171,19,The school was amazing and i wish I could stay there forever. The teachers were amazing and very helpful.
30,3,0.8845,1500020,1348378,35,I went to this school from 1st to 3rd grade (1958 - 1961) and have many happy memories of being there. I moved from the old school to the new one when it was completed.
30,4,0.8811,602228,1655434,18,I attended this school and I had great teachers and I have the best memories from this school!!
30,5,0.8768,4500855,1701259,19,The teachers was wonderful when I went there back in the middle of the 80s. I loved this school
31,1,0.9191,1802122,1043016,59,"I love this school for my Catholic kids. I keeps to traditional doctrine, morals and values. the teachers always exert 110%, by challenging the students to learn. the principal, home and school assoc., and church make all the best efforts to improve the quality of the school. the school offers extensive opportunities for parent involvement. great academic scores always."
31,2,0.9172,1802111,5641138,40,This is an excellent school with great academics and an uplifting Catholic environment. There is nothing more important to us than imparting our rich Catholic tradition down to our children. We are blessed to be a part of this community!
31,3,0.9148,2604228,1567229,57,"This school is amazing! It is well rounded offering a quality education while implenting the Catholic faith into everyday life. From sports, to curriculum, this school goes above and beyond! We love the family atmosphere, appropriate class sizes and amazing teachers and staff. Im so glad to have a place where I feel my child will excel."
31,4,0.91,3200669,1428461,61,"This is a great Catholic school. Curriculum is strong and my child has thrived. Students are very welcoming and courteous to their peers. Teachers and the administration are very professional and caring and make an obvious effort to educate and enrich their students lives. Community is welcoming to new families. Campus is very secure, clean and conducive to a learning environment."
31,5,0.9099,5502756,2166200,39,"This school was the best choice for our children when we moved here. They were able to learn in a disciplined atmosphere, received individual attention, take college classes and be prepared for college upon graduation. A wonderful Catholic education!"
32,1,0.9029,613147,5205954,142,"My two children are having a fantastic experience at Oakwood. My daughter started in Kindergarten and my son started later in elementary school. We were welcomed to the school by buddy families in each grade and the administration made an effort to really get to know both kids and make them feel welcome and secure. Both kids are happy to go to school every day. They feel that Oakwood makes learning really engaging and interesting. The academics are appropriately challenging and art and science are integrated into homeroom subjects, which gives kids many ways to learn and express their understanding. The school is very communicative at all levels - the administration, teachers and parent organization. Oakwood has a very strong sense of community, and we have made wonderful friends at Oakwood. We are so happy every day that we chose this school."
32,2,0.8893,3400129,1316874,46,Oak Street has been a wonderful experience for my son. The teachers and staff are exceptional and dedicated. They make learning fun while challenging their students. Academic issues and parent concerns are addressed immediately. We could not expect more from any school and are so pleased.
32,3,0.887,3702615,1425992,72,"I have two children at The Oakwood School and am very happy with their experiences. The teachers make an effort to get to know their students and help them reach their full potentials. Every year the program offerings, campus, staff and extracurriculars are improving and growing. Character development and learning to love learning are emphasized as well as community service. No school is perfect but this is the best option for us."
32,4,0.8866,4701362,2795989,51,This is our second year at Oak. We love this school! They have a lot of clubs and activities for the kids as well as providing a great educational experience. There are also a lot of community involvement activities as well. It's like we are all part of one big family!
32,5,0.8855,4900282,1622962,23,Oakridge has been a very positive experience for our children! We have had excellent teachers. I would highly recommend this great neighborhood school.
33,1,0.8661,3618386,4837444,74,"Mi experiencia en esta escuela es muy buena en el campo de la education, los maestros,el personal y todos los de la escuela son muy amables .MI hija lleva 4 años en esta escuela y ella esta muy contenta de la manera de enseñar de los profesores. Les recomiendo a esta escuela es super buena en la educacion y los programas que la escuela y Ms. Anya ofrecen para todos los niños y niñas."
33,2,0.8657,605802,3941918,68,"Es una escuela que trabaja duro para mantener el enfoque del aprendizaje de los estudiantes también es una gran oportunidad para los niños aprender otros idiomas que les serán útiles en su futuro, ademas a los padres nos dan la oportunidad de involucrarnos más en la educación de nuestros hijos y es una escuela que te trata con respeto. La directora y los maestros son un gran equipo."
33,3,0.8642,602662,1249697,88,"en mi opini n es una escuela k ha progresado mucho y les agradezco a todos los maestros por cumplir con su labor, y ademas de ser profesionales tratan de ser amigos con los alumnos,,,mi hija esta encantada y por supuesto si mi hija esta contenta con los maestros yo tambi n..apoyo al principal en todo x sus conocimientos e inteligencia que a aportado a la escuela de nuestros ninos y por supuesto de nosotros tambi n como padres...gracias y felicidades al todo el equipo de miramonte school.."
33,4,0.8555,603871,1243237,48,"Me encanta la escuela, es exelente mi hija esta muy contenta y esta aprendiendo mucho, los maestros son muy lindos, nos tienen informados todo el tiempo, la seguridad exelente..estoy muy satisfecha con la escuela y feliz de haber encontrado el lugar perfecto para la educacion de mi hija.."
33,5,0.8541,625146,1404262,67,Me encanta la escuela. Los maestros le ponen mucha atencion a cada uno de sus alumnos y los motivan para que le echen ganas al estudio. Ademas el personal de la Oficina es muy amable y nos hacen sentir como en familia. Estoy muy contenta con la escuela creo que es una de las mejores decisiones que hemos tomado en cuanto a la educacion de nuestra hija.
34,1,0.8812,1800214,4426007,57,"This school definitely prepared my child for college but I saw way too many cases of non athletes. Being treated unfairly and treated as second class citizens.I have also seen children of coaches and teachers get away with anything at this school i.e. bullying, smoking jewels, blatant disrespect, etc... but nothing is done b/c daddybis a coach..."
34,2,0.8717,2901468,1311793,50,"If you care about academics, don't send your children to this school The school administrators are inept, the teachers uncaring, and the students small-minded. Really, they just want to move the students through, keep up their sports programs, and keep everyone close to home. Not a good school at all."
34,3,0.868,2601956,1096215,72,"I have mixed feelings about this school, the teachers do play favorites and if a student is not in sports, they are treated differently, and not for the better. Serious attention needs to be given to the attitudes of the teachers and staff. Just because a person is not in sports does not mean they will not be a good student. And if a student is struggling, they need help, not ridicule..."
34,4,0.8552,5100506,5540868,198,"This school looks good from the outside and that's all there is. It's a travesty. Bullying goes on and on and on. Drugs, fights and nothing but talk from the administrators. Certain kids get away with anything but if one kid is a certain type, nothing will ever come their way. Not to speak of the corrupt sports teams where the same kind of kids make it. Rejection after rejection and again the administrators and so called coaches have excuses. You ask something, they are fake hurt and vehemently defend their nepotistic way. It's a chaotic school that screams Hawk pride while feeding on their young. Worst school by far. Blatant disregard of any kind of fairness while they claim to be so inclusive. An honor student goes to C- yet they advertise their academic programs that fail to address even the most basics in education. An outgoing kid is beaten into submission and anxiety with teachers standing by high fiving the perpetrators. An always athletic kid can't make any of the teams. The disconnect between their always empty words and slogans and propaganda and the reality of projecting fear, disregard, disrespect and exclusion is deafening and scary."
34,5,0.8549,5103263,1255567,192,"I've had several children attend this school so far because of zoning, and every one of them has complained about the lack of attention that teachers, guidance, and administrators give. The sports program is an absolute joke. The coaches claim they have backgrounds in the sport, yet, when I attended reward ceremonies, some of the ""coaches"" admitted that they did not know a thing about the sport in which they were supposed to coach. The football and baseball coaches are obviously oblivious as to how to teach and train athletes. Unless you ve had some experience in football or baseball elsewhere, don t expect your child to learn anything from these guys. The academics is another fiasco. Students are pigeon-holed into programs and classes without any flexibility. It's virtually impossible to get any satisfaction during any parent-teacher conference because the teachers all come with an attitude that they know better than the parent how the child behaves. This is the worst public school in the area, and I would not be surprised if it was not the worst in the entire country. I will not send any more children to this school."
35,1,0.8943,2401017,5523370,103,The teachers at this school have all been communicative and wonderful to work with. Covid made for a tough couple of years in school and between virtual and in-person transition my child has felt supported and has been successful. Class sizes are reasonable and the overall size of the school is effective for the administration to get to know the students. They have a wonderful PTA and there is a good sense of community. I feel that my child is safe and learning in a wonderful environment every day. My child can't wait for school to begin every fall thanks to Cloverly staff!
35,2,0.8922,1000071,5276795,87,"This school has been excellent for our son. The administration and teachers sincerely care about the welfare of the children despite the COVID challenges. You can reach out to anyone and get constructive feedback on short notice. They are great at managing disruptions in the classroom, and making sure all students are engaged. The staff seen to be a bit weary trying to manage through the COVID pandemic, but at no time have they let down their guard. I would highly recommend this school to other parents."
35,3,0.8902,611807,5627519,60,"Overall, this is a great school. There have been some new challenges post covid, but the school and staff are transparent and communicate quickly. I have not had any issues with staff and neither has my child. Staff and teachers are always available and I, for one, appreciate their dedication to trying to keep a safe environment for our students."
35,4,0.8839,3608462,4729994,38,"Incredibly impressed with the way the school has handled Covid. 5 days in person, keeping things as normal as possible, has been AMAZING. Faculty and staff have been going above and beyond for these kids, and it shows."
35,5,0.8763,2400893,5394276,97,"We’ve been so impressed with this excellent school! Our daughter has attended kindergarten and first grade here, and her teachers have been first-rate, encouraging her to learn and grow above her grade level, inspiring a love of learning, and also helping her grow socially. She’s made many wonderful friends as well. The school handled the challenges of COVID-19 very effectively- ensuring safety while minimizing impact on the kids education. The principal and administrators are helpful, professional and loved by the students. Truly it’s hard to imagine a better school, we feel so lucky to have found it."
36,1,0.8942,5400528,1186785,90,"I have nothing but good to say about New Creek School. My eldest is now in Middle School and I was happy with all of his teachers, parent involvement, and staff. The community goes out of their way to help at New Creek. My youngest is a First Grader and enjoys going to school. I am thankful for the smaller schools. The principal, teachers and staff always give their best. Plenty of fun activities the keep the children excited about learning. Thanks to all those that make New Creek great."
36,2,0.8941,3901985,1068774,54,Rock Creek Elementary is an amazing school. The staff members genuinely care about their students and work hard to challenge and support them. My child loves learning and is excited to go to school everyday. The leadership in the building is strong and the office staff is great! I'm very please with Rock Creek!
36,3,0.8913,1600439,5627292,47,"My son is in kindergarten this year at Mill Creek and LOVES it. The teachers, principal and staff create a positive, uplifting and rewarding environment for students. There is great parent involvement and support for this school. We are grateful our son gets to attend Mill Creek!"
36,4,0.8873,1202313,3531879,31,I have had children in Limestone Creek for a total of 10 years. Always excellent and attentive teachers. I am so pleased with this school and the attention placed on character.
36,5,0.8853,1302595,5527925,66,"I've had two kids at Creek View Elementary and the experience has been nothing less than stellar. My daughter is currently enrolled there and she is happy, is advancing well and loves her teachers. The school staff is extremely friendly and the children and parents are all a pleasure to be around. I couldn't ask for a better school and environment to raise my kids in."
37,1,0.9146,3711227,1583440,37,"Great school, administrators and dedicated teachers! Small class size allows flexibility allowing students to thrive! Emphasis is on well-rounded, integrated learning environment that takes the whole child into consideration. One of the best schools in the area!"
37,2,0.9103,1802459,1474421,46,"I very much like this school! Small class sizes allow for more personal teaching for each student. Very good when it comes to dealing with behavior issues, dealt with promptly, and fairly. Very easy to communicate with teachers through e-mail, phone calls, or face to face!"
37,3,0.9098,607341,2721523,49,My children have had an amazing experience at this school. The small class sizes ensures that my children are receiving an educational experience that is specific to them. The teachers are encouraging and the administration is present and approachable for concerns and compliments. It really is an amazing school!
37,4,0.9091,400745,1884585,35,Love the small class sizes and focus on academics! The teachers are all highly trained and the administrators are quick to respond to questions or concerns. Our daughter is doing very well at this school.
37,5,0.9079,3601549,2166559,16,Small class sizes and the teachers are very engaged with the students. Its a wonderful school
38,1,0.9336,4000538,3746406,11,5 stars. This school is excellent including all teachers and staff.
38,2,0.9225,1200277,2798540,14,5 stars. It is an awesome school with very nice teachers and friendly students.
38,3,0.9206,1301087,3134026,25,5 stars! I love this school. They really care for the kids and take the time to teach them. Open communication with parents sometimes daily.
38,4,0.9126,602150,4511777,16,I would rate it 5 stars. The teachers are wonderful. The school has high academic standards.
38,5,0.9061,5100332,3677849,18,I would rate this school with 5 stars I absolutely love this school and the teachers are amazing!
39,1,0.8872,5102689,1447210,68,"This is a great school in a great community. As a military family, we move around a bit, and we definitely feel that this school compares favorably with other schools we have experienced. There is a new principal who has had a very positive effect on the school as a whole and I can't say enough about the teachers, staff, and quality of education our children are receiving."
39,2,0.8868,3100923,5063381,42,Three of my children have gone to this school in the past 3 years. We are a military family and are so impressed with the level of care and attention the staff gives our children. Great school and district to be in.
39,3,0.8838,1201050,4973990,34,This is an amazing school with a family feel. They have so much support and understanding for military families. The teachers care and do their best to help the children grow academically and personally.
39,4,0.8837,5301437,1397997,105,"Being a military family, my son has been to 4 schools in his 5 years of education. This school has been the best by far. The environment is friendly and positive. The staff is inviting and encouraging. They do a great job of communicating with families and have already had several events. The principal is easy to talk to an is very knowledgeable. I know that my child is well taken care of during the day and is engaged in learning. This is so important especially to an overprotective mom with a background in education. I am very pleased with this school and it's staff."
39,5,0.8831,1000024,4115371,144,"My overall experience with this school amongst other schools in the area has been horrible from the beginning. Had I known that my daughters would have each received horrible experiences in not only dealing with the students in their schools, but with teachers/faculty as well, I would have enrolled them in a different school system all together. I have too many instances to type on here. But, I will tell you this, you will become very disappointed in this school district and the everyday shenanigans that go on through out these schools that the teachers and faculty allow other students to get away with will forever leave an impression on your child. This is by far the worst school district that I have enrolled my children in and I can assure you that being a military family, my children have attended many different schools."
