topic_id,rank,similarity,universal-id,id,n_words,text
13,2,0.8754,800634,5512614,176,"Both our children go to this school. My daughter is now going into 4th grade and my son will be in 2nd grade. We love this school and have appreciated the changes they have made to really prioritize student learning and development. It has undergone some dramatic changes recently including a ballot measure to increase funding but the new building and new staff have been able to really foster a positive learning environment for all levels of students. We love the diversity, we love their openness and communication, and we love the community that continues to evolve. The school and the community are relatively small and that lends itself to a better level of involvement from all stakeholders. Our daughter is on a ""talented and gifted"" type track and prefers a traditional academic setting so they have given her tons of support. Alternatively, our son prefers more activities outside the classroom and they've been able to integrate active styles of learning for him. Overall, especially through the pandemic, the school and the district have been incredible."
13,3,0.8676,610322,1203215,217,"My son has attended Phoenix for K-1st grade. We have been so happy with his teachers and the quality of education he has received. There have only been 15 kids in each class and the teachers are able to focus on the individual needs of each kid. My son has learned so much this year and is reading consistently at a 2nd grade reading level, even reading early 3rd grade level books. The school itself is small and has a very safe learning environment. My son is shy and can excel here whereas he would be left behind at our large public school. I have volunteered in his classes and see the wonderful interactions the teachers have with the kids and how their artwork tie into the unit they are focusing on. Some people have stated negative things about the principal, but I have only had positive interactions with Mrs. MacDonald. I feel that she has moved the school forward in a positive manner and has brought an excellent curriculum to the school. She is very professional and is quick to respond to my emails and in person questions. We have only had positive experiences at this school and I plan to continue to send my son here as well as my daughter when she starts kindergarten."
13,4,0.8675,602098,1567184,152,"Our daughter started Kindergarten in the fall of 2014. We were nervous about sending her to an LAUSD school, but felt it was important to support the public school system and give our neighborhood school a chance. We couldn't be happier. Our daughter loves going to school every day. Not only is she learning math, reading and writing, but with the use of Council, she is being taught how to communicate in an open and effective way. The new principal has done wonders for the school. He's brought in phenomenal teachers and workshops for them. He's an amazing leader, he puts the important things first and he cares about the education that the kids in his school are getting. The school is constantly growing and changing for the better under his leadership. We have loved getting involved and it's been exciting to be a part of growing and improving our neighborhood school."
13,5,0.8654,5103012,1500858,158,"My kid is attending Island Creek, and I couldn't be any happier. The teacher in his class is very nice and caring. I get e-mails about his progress, and weakness, as well as how to work with him. I am very much impressed by the way the teacher cared, and took time to communicate with me. I am also impressed by how much the PTA is invloved. It is great to see a community that cares about not only their own kids, but the school in general. We have friends/neighbors who are sending their kid to a private school, and when we were comparing notes about our kids activities, as well as their ability to read,our friends were very much impressed by our school. They have decided to enroll their daughter to the school next year. Overall we are impressed. For kindergarten, our son's reading ability is comparable to 2nd grade. Math is at par with 1st grade."
13,6,0.8648,3400142,1145675,186,"Both of my children attended Brookdale Elementary School from Kindergarten on. My son graduated last year and my daughter is in 6th grade now. The school is outstanding. The staff, on the whole has been excellent. While we have had limited formal involvement with the Home & School organization, we have been very upfront with our children's education and have gotten to know their teachers and the other school faculty quite well. Their professionalism and capabilities as teachers has been on the whole impressive. The current Principal, Mrs Cherence is an extremely competent executive and top notch educator in her own right. We have found her to be available to us as parents and responsive to needs and requests. My daughter has some learning challenges and we have found that the support for her has been very good, allowing her to thrive academically despite our worries. My son on the other hand was in the magnet program and we found that added another stimulating dimension for him. The school has a very good music program and the town has a great summer arts program. Super school!"
13,7,0.8642,602843,2322714,255,"As a parent of two children who attend this school, I am very happy with this school. The teachers are relatively young but with the highest standards. The Principal loves the children and is very in tune with the staff and students.While there are reviews from other parents in the past that do not seem appealing. I must say that my husband and I are very pleased. Perhaps, before the new staff it was different. Things are truly great now.My two children are at the level they should be. The child has to put in an effort too. It is not up to the teacher alone. The parents and student play a crucial part in the education of their children.My son started pre-K in 2014. He had quite a behavioral challenge. His teacher, Mrs. Urias was such a positive impact in my sons life. She was able to help us change his behavior around. My son loves school. He loves his teachers and all of his friends. He has learned to read and write. His favorite subject is math and science. My daughter loves to read and write. She also loves science and arts.It is a great school with top-notch teachers. I know in the next couple of years this school will be recognized as one of the best ones on the hill. Mrs. Urias was already awarded as one of the best teachers in the district!!I must thank all of the staff and our Principal for such great service and love to our children."
13,8,0.863,1100096,2476894,141,"This is my daughter's first year at this school and the experience has exceeded all of my expectations. Her teachers are loving, committed, fun, energetic, and open to new ideas/constructive criticism/comments/questions, etc. My daughter loves her teachers and has so much fun at school that, oftentimes, she does not want to leave. I love knowing that she's having such a fun time while also learning so much more than I expected for preschool. I also love all of the extra curricular activities she does every day, including STEM, Spanish, Phys Ed, Music, Art, and Library. Another huge benefit of attending a neighborhood school has been getting to know so many other families in the area that care about our school and its' improvement. I'm so happy I made the choice (that I originally grappled with) to send my daughter to Amidon-Bowen."
13,9,0.8614,1306585,1799980,166,"We are so happy with this school. The Principal and Assistant Principals are very professional and care about the students. Also the teachers are very caring and the school has an overall friendly atmosphere. My daughter loves going to school, she feels cared for and safe. She still visits her first grade teacher from last year Mrs. McGiboneyjust so she can give her a hug! This year she absolutely loves her 2nd grade teacher, Mrs Smith, even though the work coming home is challenging. We are so very pleased by how this school has addressed our daughter's weaknesses in her subjects by communicating with us, creating an plan for our daughter so she can receive the individual tailored attention to help her succeed at school. Many schools do not want to take the time to truly understand each student's cognitive needs but this school does and we applaud them. Our daughter is not being pushed through a system but being educated with care at Burnette Elementary."
13,10,0.8613,602468,1366802,163,"This is our second year at West Hollywood Elementary. We are so excited to be part of this family oriented community. The school has so much to offer and the parents go above and beyond to make the school so AMAZING! Mrs Charles is an excellent principal who goes out of her way to not only meet all the children and parents, but get to know us one by one. The teachers really pay attention to what each child excels in and allows them to learn in ways that suit them specifically. My daughter is very nurturing and last year she paid special attention to a boy with special needs and her teacher allowed her to work with him and help him understand lessons and homework. This was extremely positive for my daughter and made her very secure in her new environment. I was so impressed by the style of teaching and feel both my children are excelling on behalf of this school."
14,1,0.9035,2609055,1431006,34,PLEASE UNDERSTAND THAT ANYONE CAN POST A REVIEW AND STATE THEY ARE A PARENT. THIS SCHOOL IS DISGUSTINGLY INADEQUATE. DO NOT BELIEVE ANY OF THE POSITIVE REVIEWS. THEY ARE LIKELY POSTED BY SCHOOL EMPLOYEES.
14,2,0.9001,1300460,1526902,34,These reviews are crafted. This school is just as terrible now as it was 6 years ago. Do not move into this school district. Demand better for your children. The principal is a joke.
14,3,0.8936,5102687,1324116,37,"I just have to laugh at the ""positive"" current reviews for this school. Either those parents haven't had any interaction or needed any help from the principal or it is the principal himself leaving the positive reviews."
14,4,0.8925,4810201,1422678,104,I have had 5 of my 7 children come through this school. My youngest is in 3rd now. I have no idea where these other reviews came from. The teachers have been great for all o my kids. The principal listened to us in the 2 meetings we've had with her. She is professional and has common sense. The teachers communicate through email and phone calls if there is ever an issue. It seems that some of the other parents that rated this school had a chip ion their shoulder about something. Come visit for yourself and talk with these teachers and administrators yourself.
14,5,0.892,3605433,1492741,33,"The few positive reviews are done my the administration of this school. If you like throwing your money away and ensure your kids are behind in education, this is the place to be."
14,6,0.8916,2501938,3386615,92,I had high hopes for this school. I assumed the negative reviews were just a few bad eggs wanting to take revenge. My advice to any parent thinking of sending their child to this school is run..don't walk but run! Believe the bad reviews - they are true. The communication with the staff is great ( so long as you don't question them on the validity) they will not tell you what is actually going on with your child or in the classrooms. Terrible place - worst parental mistake we ever made!
14,7,0.8909,2202310,3433872,116,"The best part about this school are the parents who send their kids there. Most kids come from quality families who want a wholesome environment for their kid's education. These families create a positive culture at the school. The problem is that this culture leaves many parents unwilling to acknowledge the severe problems with the school, especially the sub par teaching, academics, and leadership. Parents won't talk about it until you casually mention your own concerns, but they perk up immediately when they realize they aren't alone. I do not recommend spending your money here. I've tried to make this review as objective as possible without the overly idealized or upset tone of the other reviews."
14,8,0.8894,2000421,2790855,63,"This school has been wonderful for all three of my children! The teachers are caring and supportive. We had regular contact with my children teachers, through emails, and meetings anytime they were requested or needed! I miss this school and do not believe the negative reviews. I feel those review come from parents who didn't complete more than one year at the school."
14,9,0.8893,3604347,2182503,58,"Not sure who gave good reviews to this school, maybe the school teachers themselves.... But do yourself and your child a favor and DO NOT go to this school!!! This is NOT a good school to take your child to! The way they handle the issues, the way they treat the kids and the parents is absolutely unacceptable!!!!"
14,10,0.8871,1702098,1457373,60,"I wouldn't be surprised if the teachers and principals or friends of the teachers and principals are writing these reviews. The truth shall set us free. This school is NOT all what they're making it out to be. If you don't believe this review, please register your child in this school and see what experience you get out of it."
15,1,0.9043,3702843,1740744,28,"Teachers are amazing, facility is beautiful. Terrible leadership. The principal is not personable, not kid friendly, all business. Apparently she's been there forever -clearly time for a change."
15,2,0.8943,100149,1270711,36,I agree with the parents describing the Principal as terrible. She and the School are both hopelessly inadequate. They are a diservice to the children and the community. Leadership is everything and this school has none!
15,3,0.8922,3602315,4309218,48,"This school is the worse, an what makes it bad, is the principal. Her leadership is questionable and it trickles down to the performance of the school. She needs to be replaced with someone more experienced and relatable to issues, children's performance and future, and more emotionally balanced."
15,4,0.8919,2200489,1328237,57,"This school has very poor leadership. The principal isn't an expert on curriculum nor is she the head of discipline. Instead, she runs the school like a landlord handling the business side of things and bullies teachers into doing what she wants. Parents are not invited to many events, and she unprofessionally gossips about parents and staff."
15,5,0.8918,1206374,4156646,55,"The school, especially the teachers, are amazing. Most of the administration is GREAT! However, in our experience, the principal that came on in 2017 and is still there is just creating a negative atmosphere. She seems to have no time for parents or concerns and has been condescending in every interaction we've had with her."
15,6,0.8903,602072,1572679,43,"I am a parent and I really disappointed with this school principal. She does not take care of the children, she prefers to cover up all the nasty things going on in there for the repitation of this "" school"" and its teachers."
15,7,0.8897,631178,5192115,34,"The teachers and staff are great at this school, unfortunately the school has poor leadership from the new principal. She is just all over the place and has no idea what she is doing."
15,8,0.8897,601824,1552107,63,"In my humble opinion, the current principal is horribly incompetent and unprofessional. I've witnessed her ""intercommunication"" with parents and it's appalling. She speaks to them as if they were complete imbeciles. Although their are a few wonderful teachers at this school, the leadership here is an unfortunate representation of this public institution. I sincerely hope this is conveyed during the next staff evaluation."
15,9,0.8852,612587,2284156,67,"This used to be a fantastic school. I had three kids attend here. The teachers are still great, but the new principal is horrible. She is ruining the morale of the teachers, screwing up the dynamics, and is not a good administrator. It's amazing how fast poor leadership trickles down into every area. It's sad to see the direction this school is headed solely because of her."
15,10,0.8839,3602743,1233194,35,"The principal is not good and it's very overcrowded. They need new leadership at this school. The teachers do not care about the students at all. Not all teachers but most, they have no control."
16,1,0.8913,1700438,1584302,35,This school is average school with above average resources. Some of the teachers show racial favoritism. If parents and kids voice opinion they will be met with consequences. Our kid who is bright became unhappy.
16,2,0.882,1800300,3674497,60,My experience at this school had its high moments but also very low moments where my child experienced racism and it was just blown over by the so called principal and office staff. If you are black please keep your children out of this school. Save yourself the trouble and enroll them in a school where they will treated equally.
16,3,0.873,3703377,1291037,41,"This is the first year my daughter attended this school. They have a high turnover in teachers. However, they provide tutoring for students with school work. The school has no control over racism and would be very uncomfortable for any minority."
16,4,0.8729,5101006,403859,116,"I am horrified to read the review which labeled this school and teachers as racists! I am parent of one non-white kid studying there for four year now. My child has done extremely well both academically and socially. Apart from an unruly kid case in 1st grade, there have been 0 instances of bullying or mistreatment. There is a great bit of parent volunteering and involvement. However, it's all free labor and to the benefit of all children. Their children might be benefiting a bit in terms of social comfort level in school, however, I do not believe that they get free ride academically. Both my child and I absolutely love this school and the teachers."
16,5,0.8715,403049,1113645,45,This school is horrible. racism is openly expressed and teachers and the principal do nothing.They even knew a teacher was acting inappropriate with the male students for an entire year before they removed the teacher. I removed both of my children after only one year!
16,6,0.8696,1300500,1422570,32,This school is terrible. My daughter goes to this school. Yes racism is there. Due to crowded rooms teacher can't help the bullying and bad manner children are adopting in this school.
16,7,0.8663,4501135,5462592,50,"This school appears to be welcoming, organized and student focused. However, there are racial undertones that the leadership ignores. Children are exposed to bullying and direct racism, while the teachers and administrators turn the other cheek. They will acknowledge your concerns, but they’d rather pretend as if racism doesn’t exist."
16,8,0.8644,2603094,1044991,82,"This school is horrible, horrible, horrible. There is not very much diversity. A third of the school are caucasians, and the rest are african americans. The discipline from the teachers is herendous! The classrooms get out of control according to my daugher, and some of the teachers don't know how to handle the students! People get out their I-Pods, and cameras in class and do whatever they feel like. If I were you, I would not send your child to this school."
16,9,0.8634,101224,1202315,116,"This is a great school. The teachers are great as well as the administrators. It is clean, orderly, and safe. Students consistently rate it as one of their favorite schools...including my two sons. But because the school is located on the other side of town and use to be the historically black high school, it suffers from an unfair perception problem. It is not a student perception problem but rather a parent perception problem...most of who have never stepped foot in the school. These parents simply need to grow up, be honest, and examine their own suppressed racist views. By the way, I am white and very proud to have sent my children to this school."
16,10,0.863,2701677,1062912,26,This school doesn't respect racial diversity. My child was harassed by the teachers from day one. If your low income or minority you will be harassed.
17,1,0.9558,901789,1336116,30,"I love this school. The teachers are amazing! My son loves going to school. His education is well rounded and he is becoming a responsible, conscientious and caring young person."
17,2,0.9539,5500987,2546306,14,I love this school. They teachers are wonderful and my child is very happy!!!
17,3,0.9529,1000140,1541064,16,Love this school. Both my kids go to it and the teachers and staff are wonderful.
17,4,0.9525,624154,1049353,19,"I love this school. The teachers are so friendly, nice and caring. My child loves going to this school"
17,5,0.9513,3800479,1572708,21,"My children attend this school and we love it. The teachers are amazing, nice and accomidating. We are very happy here."
17,6,0.9503,2400157,5159267,15,My daughter loves this school. The teachers are great. They really care about the students.
17,7,0.9497,1202026,3458098,11,My kids love this school. The teachers and staff are awesome.
17,8,0.9491,606899,3398260,19,I love this school. The teachers are amazing and my son has progressed so much since he started school.
17,9,0.9489,4801358,1061053,22,"We absolutely love this school! The teachers are great, it's such a friendly place, and my daughter is getting a great education!"
17,10,0.946,1213014,1168550,19,I absolutely love this school. The staff and teachers are wonderful and my kids actually enjoy going to school.
18,1,0.8939,1701530,1498310,73,This school doesn't support children with special needs. I have two children who has special needs. Its not evident of their disability visually. We have been bullied and disrespected at for 10 years by principal and assistant principle. Please if you have special needs kids don't leave them in the hands of Roosevelt. They don't care for parent involvement only only when they want you around. This school is nice nasty. Zero rating.
18,2,0.8857,2200263,5321829,25,This school does not work well with special needs children. Their only goal is to maintain high scores. Those who are differnet are kicked out.
18,3,0.88,3904281,3854536,86,Two of my children have now attended this school. One with a disability and without. It’s craxy to see the difference in treatment. The special Ed teachers are amazing! The treated my son wonderfully. However my other son was bullied by his peers constantly as a result of the treatment he receive from One of his teachers. Communication was virtually impossible and we were lied to constantly to try and keep us happy. I do not recommend sending your child here if you can avoid it.
18,4,0.8784,4501466,1229092,32,"This school is not equipped to handle kids that have special needs. They failed my son. I had to quit my job and homeschool him to keep him successful, happy and learning."
18,5,0.8779,4820470,1472795,61,This school used to be great. It is not anymore. New leadership team lack certification training and knowledge. The discipline has gone. They do not know regulations and laws for special education. If your child has a disability do not send them here. They do not educate every child as the proclaim. They drive the ones they don't want anymore away.
18,6,0.8774,1300434,1463459,56,"This school is not well equipped to address the needs of special needs students. My child WAS a student here and his teacher was did not meet the needs of my kindergartner. The administration was indifferent and did not appropriately address my concerns. If your child has special needs, this school is a NO GO!!! -Parent"
18,7,0.8744,1206347,1466371,40,This school has an extraordinary program for children with disability. They go the extra mile to help children to adjust into this difficult society. The way they do it is amazing and I believe no child should be left behind.
18,8,0.8739,2802772,1380680,79,"This school is perfect for the average or above average student. If your child has even a mild learning disability, you can expect to be bullied and coerced into either having them retained or put in special education. They don't care about the children, only their rating(test scores). They have an unusually large number of special needs students due to the fact that they like to put any child that may drag down their test scores in this category."
18,9,0.8733,603715,857230,101,"If your child has no special needs and conforms easily to any given environment, I'm sure this is a great school. My daughter has had a difficult time adjusting, we believe, due to an underlying learning disability. Despite federal law which requires them to test for special needs after a parent requests, the school has not followed through, the principal claims to know nothing about it, and the classroom teacher told me to speak to our pediatrician about any concerns because it was out of her hands. Not a good feeling as a parent but even more disappointing as a teacher."
18,10,0.8698,2900883,2088483,37,"This school is terrible for special needs children. They claim to treat all of the children the same, but they do not. They don't like having to ""deal"" with the ""issues"" that come with special needs kids."
19,1,0.8986,2100533,1302545,33,"This school is wonderful. The teachers are highly trained and care about the whole child, not just test scores. My child's reading ability and number sense have sky rocketed since entering this school."
19,2,0.8937,3605614,2590644,34,My daughter has had a wonderful experience at this school. The teachers are dedicated to each and every child. The test scores far surpass other local schools. It Is a home away from home
19,3,0.8931,1801177,1344618,29,This school has a great staff that continually goes above and beyond what is expected. They try to educate and support the whole child not just a test score.
19,4,0.8763,1900993,3133985,32,This school has changed in the last 5 years. Their test scores are on the rise. They educate the WHOLE child. Other schools come to visit to see how they do things.
19,5,0.8761,4101096,1135786,41,"This school is filled with great teachers who are passionate about giving their kids every possible opportunity to learn. We have some weak spots in their test scores, but we're working hard to support those areas and help every child succeed."
19,6,0.874,3901536,3727842,27,The school is great they try to keep the kids test scores high which most schools could care less there are things they need to improve on..
19,7,0.872,4820158,5515054,61,"The school is very crowded. Some of the teachers are doing a very great job but some just want to let the job done. Students go to school for fun and play, very few students want to study. Testing scores always fail under the standard. I do not recommend this school to parents who want their child to thrive in school."
19,8,0.8717,603522,797611,68,My kids have went here since kinder and now they are in 3rd and 5th. The test scores don't always show the true facts about the school. The principal and the teachers are fantastic and committed to provided our kids with the best education. With the new programs they have started like project base learning and GiGI math my kids are excited every day to go to school.
19,9,0.869,1207887,2990580,43,"I think that there is far more to a school's desirability than good test scores. This school is too large, social bullying is rampant, and there are teachers who should not be teaching because they don't like children. It is an unfortunate combination."
19,10,0.868,3902707,1261934,71,"We are thrilled with this school for our children. The teachers are warm and really care about the kids and the whole school has a very hands on, interactive feel. The tests scores are great, but the true measure is how well our children have acheived. They have high standards here, but my kids never feel pushed. We've moved around a bit and this is the best school we have found!"
20,1,0.9009,608155,1201034,194,"It is disheartening to read some of the reviews and irresponsible for parents who are bitter for their own personal reasons to write nasty commentary anonymously. The post on 2/10/12 insults the ""Catholic School System"". This school follows the values of Christian leadership. The children pray and learn about the Catholic Faith together. The pastor teaches the children in an inviting way at mass so the children are engaged. I cannot figure out why certain parents who are not Catholic enroll their child in school and then become angry when the school will not change Canon law. Another review cuts down the teachers and mentions how wonderful the principal is at the school next door. How it that recognized after only a 15 minute interview at the other school? The teachers at IHM are excellent and they honestly care about the children while making learning a great experience. The Resource Teacher is amazing and the children look forward to her lessons because of her kind manner and teaching ability. The other teachers/faculty probably average about 15 years there. Lastly, the principal is thoughtful and positive. The school's curriculum and discipline are first and foremost."
20,2,0.8922,608397,1122939,176,"My kids have been there for four years, the teaching in the school is O.K., not necessarily the best, major improvements still needed. I must give credit to Mr. Harris, the principal for implementing some changes but more has to be done. He faces opposition from parents that don't agree with his ideas and others who help the school financially. Needless to say the school needs the support of the financially wealthy that send their kids there. Unfortunately, most kids (not all) in the school are very snobbish; they tend to be mean to others that don t hold up to their social economic status. Their attitudes are reflective of their parents . Just like you have the the girls cliques at school you also have the parent cliques . On non-uniform days it s a show-off of brand name attire. It s sad to see that the catholic education one is paying for is implemented mostly in class and mass, other than that, those principals are only carried on by a few not the majority."
20,3,0.8922,1203255,1212703,118,"They offer a good curriculum and some might say the tuition is high, but catholic school tuition it is probably the lowest of any private school in the area. I think they are trying to weed out some of the unfavorable teachers but I question how some can still remain. I think they should look into the bullying in this school more as it seems to be higher than it should. It seems like some grades get along really well and others have alot of drama and many issues. New leadership in the last few years is making attempts to improve. Their religious education is great. For us we felt it better to send my child somewhere else."
20,4,0.8907,3604914,2438763,150,"This is a horrible school. In the past few years things have changed dramatically --for the worst! especially in the middle school ( grades 5-8). The children are constantly being threatened with demerits and detention. The teachers do not seem to care about the students and quite often speak to them with unkind words which in unacceptable for a Catholic school. Also, the ""favoritism"" that the teachers and faculty show certain students is unbelievable. These same favorite students are usually hand picked by the teachers to read in class, participate in Mass and have their photos posted on the school website! Many families have stopped attending school functions and fundraisers due to their lack of enthusiasm about the school. Theses past few years there has also been a mass exit of this school due to it being the principal's way or no way. Run!!! don't walk away from this school"
20,5,0.8902,607840,1167407,157,"We tried this school thinking that a private Catholic school would be good for our child. When most people think of Catholic school they expect a focus on education, spirituality, modesty and good behavior. What we found out was something entirely different. The kids seem to have a lot of fun with all the extracurricular activities and parties but there is very little focus on the basics like math, reading, science and more focus on art. Academic curriculum is not challenging and shows in low ITBS scores. Their idea of teaching good behavior is holding kids back a grade so they are more mature or in some cases belittling the children who misbehave. Staff is unfriendly and snobby unless you happen to be one of the richer parents. The teachers also play favorites to the students of parents who contribute more. Their acceptance practices seem inconsistent often breaking up siblings or putting children in the wrong grade."
20,6,0.8896,1704489,4103431,149,"My kids have been at this school for 8 years and as time has gone by I’m more disappointed by the principal, teachers, choir director & parents at this school. For this being a catholic school the fact none of them behave in a Christian way is discouraging. The adults in charge demean and yell at these children constantly and are never held accountable for their poor behavior. The classes are way too small and bullying is not properly addressed. The school is old and not properly cared for. They won’t pay for an exterminator and have ant problems and definite evidence of mice. The school doesn’t monitor the sports or the coaches, some parents who coach yell and swear at the kids & don’t play all the kids fairly. This school is not worth the money or the frustration! I regret sending my kids to this school ."
20,7,0.8832,626276,5385698,104,"While there are many good things about this school, the bad far outweigh the good. My child has been going there for a few years. I kept hoping it would get better. But it only got worse. Staff simply don’t know how to handle anything outside the norms of “a good Catholic kid .” My child has been shamed, ridiculed and bullied instead of praised, loved and accepted. If your child isn’t perfect….this isn’t the place for you. The parents are judgmental, cliquey and flat out rude. Putting my child in this school will honestly go down as one of my biggest life regrets."
20,8,0.8825,2604190,1510376,151,"I am highly disappointed with the progress of this school. Having read some of the reviews given here, I can definitely agree with the gossiping problem. I am appalled that someone who sits and talks about children and parents all day is allowed to be a teachers aid for a Catholic School. This was once a fabulous school, but it has greatly diminished in it's moral values. On the other hand, there are a few wonderful teachers who do go the extra mile for their students. The current principal is a wonderful, fair and caring person. However, a handful of people cannot carry the whole school on their backs. Money is a huge problem when it comes to the way individual children are treated. It saddens me to know that a God based school has such problems. I thought religion based education was suppose to follow God's example......maybe I was wrong."
20,9,0.8824,2604155,2582605,126,"I honestly have nothing good to say about this school. It is a pathetic excuse for a Catholic education. The principal is nothing but a bully. Who is more focused on herself and how wonderful she is rather than creating a welcoming, Catholic environment. My son started in Kindergarten this past September. And by the first week of October, we knew we made a terrible mistake. He was upset every day going to school and coming home from school. No five year old should have that kind of school experience. He is now attending a public school, is receiving a BETTER education and LOVES everyday. We could not be happier. Shame on you Holy Family. You do not set a good example for Catholic school standards."
20,10,0.8819,4204290,1306927,120,"Very poor quality education here. The principal is very difficult to reach, the teachers are under-qualified, and the academics are not up to par. While my overall impression of Catholic schools in general is that they have improved their programs over the years, this particular school leaves a lot to be desired. Your child will not get the attention and quality instruction that he or she deserves, particularly if you are not one of the principal's favorite parents. She is certainly not the loving, concerned leader that she would like people to believe she is. They should have closed this school last year when it was ""saved"" from the merger. I pulled my child out and am glad I did."
21,1,0.9224,2001209,1176436,31,The teachers at this school are great and really care for the students. The principal also provides great leadership and takes the time to get to know each of the students.
21,2,0.9195,5301237,2824684,13,The principal is amazing who cares for each student. Teachers are also great!
21,3,0.9163,2600068,3662650,23,I love the principal and all the teachers my children have had. The teachers are very helpful when it comes to the children.
21,4,0.9143,405612,2222467,26,Great teachers great one on one with the kids. Principal is very easy to deal with and the children all feel very welcomed at this school.
21,5,0.9138,3200683,2425656,25,"The principal, teachers and staff are great! They are caring, supportive and focused on academics. This school has been a good fit for our daughter."
21,6,0.9125,400440,1264213,30,the principal is great the best ever the staff and teachers are excellent very strong leadership its been a great experance ihave no compiants at all my kids are happyt
21,7,0.9115,5100378,4616889,27,"Principal, teachers and staff are absolutely wonderful. Their dedication to the students is incredible as well as providing them with a positive self image. A Wonderful School!"
21,8,0.911,3401870,1260203,31,The principal is fantastic and the teachers are amazing. They provided us support whenever needed and went out of their way to assist our kids. Couldn't ask for a better environment.
21,9,0.91,2500539,949271,16,The principal is wonderful and the teaching staff is very caring and great with the children
21,10,0.9097,4500238,4022626,26,The principal is amazing and very involved and committed. The teachers are phenomenal and very much care about the students. They make learning fun and engaging.
22,1,0.9219,609312,1055333,105,"CCS is a great school! Staff is encouraging and willing to see my child for the INDIVIDUAL that she is. I appreciate that they are open to parent input and react quickly. Teacher quality has greatly improved in the last few years with many teachers holding their credentials and some even having a Master's degree. This school is very involved in embracing Christian values such as God, country, and family. The school is positive and embracing without being ""preachy"". I love this school and encourage the administration to keep up the positive changes and hope that the great new teachers make CCS their permanent home."
22,2,0.911,900196,2331546,52,"CCS is a great school! We have had nothing but positive experiences since our child started there in Kindergarten. The teachers are phenomenal, class sizes are small, and instruction is personalized to our child's developmental and academic level. I cannot say enough good about our experience so far. Let's hope it continues!"
22,3,0.909,609303,1548096,58,"Our son has been at CCS going on 2 years and my wife and I feel that the school is a huge blessing. Our son is learning the essentials, as well as good morals on a Christian level, which is a big bonus for us. The teachers are very involved and the culture at the school is amazing!"
22,4,0.909,1302158,1147137,38,"Our children have been attending CCS for 6 years and we couldn't be happier with their progression as students and individuals. Our children are getting a wonderful education in a loving, Christian environment. I highly recommend this school."
22,5,0.9088,5102433,1539477,72,"CCS is a wonderful school. Our kids are in elementary right now but have been at CCS since they were three yrs old. We love all the caring teachers that give 100% to each child. Not only do they get a great education, they also get to learn about Jesus. My kids also love the extended day program lead by Mrs. Adams. There is no other place I'd rather have my kids."
22,6,0.9062,5105212,2047796,104,"CCA has been a blessing to my family! We have experienced four different models of schooling: private school, public school, homeschooling and now the university model at CCA. I can honestly say that this is the BEST! I love being involved in my kids education and being part of such a great community. The teachers are amazing and very invested in each child's life. The staff is phenomenal! Chapel makes me cry every time. The focus on Jesus is evident in their teaching. My three kids have learned so much this past year and are excited to come back for the 2016-2017 school year."
22,7,0.9054,4812002,2290122,89,"CCA has been a tremendous blessing to our family. I appreciate the well-rounded focus on academics, fine arts, athletics, and character building based on biblical principles. My favorite aspect of the school is all of the wonderful, caring teachers who are concerned about each of my children’s education as well as their spiritual growth. There are also many different after school activities, service activities, and leadership opportunities for students to take advantage of throughout the year. CCA has been a wonderful preschool, elementary, and middle school for our family."
22,8,0.9045,5102165,1522196,165,"Christian Center School is the best school around the area. Our two kids has been going to CCS for couple of years now and as parents it has been our honor and pride to see them transform academically and spiritually to the wonder human being they are today. CCS had become a second home for our kids. CCS has exceptional academic curriculum that is both engaging g and challenging. The school has wonderful staff, capable teachers that truly cares and are devoted to the excellence of the students. In addition to the educational curriculum, the school also have various after school activities which can accommodate kids of various and different interests. We highly recommend CCS to any parent who thrives for the success and happiness of their kids. We can t wait until the start of school year in September as our youngest child will also be joining CCS. We are looking forward to many more years of academic excellence and growth here at CCS."
22,9,0.9025,3703229,3566870,47,best decision we ever made to send our kids to CCS. Teachers and staff are amazing! I love knowing that my kids are loved and taken care and being taught the love of God daily. I recommend this school to anyone who wants this in their lives.
22,10,0.9025,1302304,1549265,135,"Both of my children have attended CCS since Kindergarten... we've had a total of 6 years experience with this school thus far, and have no plans on leaving any time soon. Both of my children have had their share of learning challenges but all of their teachers have always gone above and beyond to help us deal with those struggles. Our children have really thrived there. In addition, the relationships we've made at the school as parents has helped change our lives. We truly feel that our children are receiving a Christ-centered education surrounded by grace and people who care about them tremendously. I encourage anyone considering CCS to visit the school, speak with staff members, and talk to other parents. I cannot recommend this school enough. I can't imagine my children any where else."
23,1,0.8782,5502675,1408008,99,"This school is terrible. They put more emphasis on uniform policies than the dress code. They let my child sit all day in the office and miss class because he didn't have a belt on. They did this big movement to promote the fact that ""We teach a grade above grade level."" But they transitioned after not teaching the kids anything for years and a lot of the kids failed. I'm an extremely frustrated parent. The teachers have NO PASSION and creativity for teaching. They need to revamp their whole system. Very unhappy, I removed both of my kids."
23,2,0.8692,4804826,1142400,59,i feel that this school is to petty on there dress codes and needs to focus more on academics..since they seem to want to be so strict on wat the kids r wearing y not go to school uniforms like most schools are doing..to much focus on wat the kids are wearing than wat and how they are learning!
