Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
gen|2|52,"[""{\n  \""circle entries report stronger advanced academic programming and measurable college‑preparatory outcomes than square entries\"": \""These entries emphasize concrete program availability and outcomes—AP/IB/honors classes, broad advanced-course participation, community‑college dual‑enrollment, career academies, high SAT averages and named college admits—claims absent or weaker in square entries (examples: 'many opportunities for advanced students to take college level courses', 'highest SAT average', 'grads get in to top colleges every year', 'Pre‑Law, Biotechnology, ...'). This bucket groups reviews that describe substantive curricular offerings and demonstrable postsecondary results rather than general impressions of instruction.\"",\n  \""circle entries report more pervasive student misconduct, safety incidents, and unresolved peer violence than square entries\"": \""These entries document repeated, concrete safety and behavior problems—daily fights, fire‑alarm pulling, thefts, vaping and on‑campus substance use, chronic bullying (including against LGBT/disabled students), and even long‑term trauma claims—whereas square entries rarely list this cluster of incidents (examples: 'fights every single day', 'phone stolen on first day', 'Alcohol and other substances are taken into and used at school', 'I suffer from ptsd'). This bucket captures reviews focused on student safety, frequency/severity of misconduct, and its (lack of) remediation.\"",\n  \""square entries report more chronic administrative unresponsiveness, poor parent communication, and failure to address complaints than circle entries\"": \""These entries single out institutional accountability problems—unanswered parent requests, ignored meetings, late or missing notifications, and supervisors who 'never do anything'—examples include delayed COVID notification, parents seeing the superintendent with no result, and 'nothing is ever done.' This bucket groups texts that describe a pattern of nonresponsive leadership and broken communication channels between families and the school.\"",\n  \""circle entries report broader, better‑resourced extracurricular offerings and facility investments than square entries\"": \""These entries highlight concrete resourcing and program breadth—modern or newly built facilities, award‑winning band/debate/arts, JROTC, large sports complexes, extensive cameras/security, energy/solar projects, and school‑paid concurrent college courses—where square entries more often mention overcrowding, aging buildings, or lack of comparable offerings (examples: 'state of the art', 'The debate club is award winning', '40 cameras to monitor 8 hallways', 'concurrently enrolled in college, which the school is paying for'). This bucket groups reviews that describe tangible infrastructure, funding decisions, and a wide roster of extracurricular programs.\"",\n  \""circle entries describe more pronounced staff‑level favoritism, politicized or punitive personnel practices, and turnover than square entries\"": \""These entries allege biased or unethical staff/administrative behaviors—favoring athletes or wealthy/connected families, politicized classroom agendas, removing students from rolls, coach‑administration conflicts, targeted punitive actions, and high teacher turnover or reconstitution—examples: 'teachers only care about high honor roll students', 'remove students from the school roll so they don't get counted', 'Good 'ol boy politics... cheerleading tryouts were a farce', and 'Teachers do not stay there. Over half leave every year.' This bucket captures reviews centered on personnel conduct, favoritism, disciplinary abuses, and staffing instability rather than programmatic or facility descriptions.\""\n}""]",,41.1984179019928,19711,2368,3097,,[],['resp_056ed8b32789babf006a74d108a8d881a18c2fb5400bd58e74'],True
gen|1|42,"[""{\n  \""circle entries have more concrete advanced academic programs, organized college counseling, and measurable postsecondary outcomes than square entries\"": \""These reviews repeatedly name specific program offerings and metrics (IB wall‑to‑wall, AP/Honors, AVID, dual‑enrollment/College‑in‑the‑High‑School, CTE/BOCES) and describe organized counseling and scholarship/college‑admission results (e.g., counselors who guided students into 4/4 university acceptances, multi‑million dollar scholarship tallies). By contrast, square entries rarely list comparable program breadth or concrete admission/outcome examples.\"",\n  \n  \""circle entries document more frequent and more severe student safety problems (violent assaults, systemic bullying, hate crimes, substance use, self‑harm) and related staff inaction than square entries\"": \""Multiple circle reviews describe hospitalization‑level assaults, repeated hate‑crimes against LGBTQ students, pervasive bullying/cliquishness that administrators ignore, vaping/drug problems and self‑harm incidents — often paired with claims that staff or administration failed to intervene. Square reviews contain far fewer such descriptions and, where they mention social problems, they are less often tied to violence, hate crimes, or documented staff nonresponse.\"",\n  \n  \""circle entries describe a stronger small‑school, family‑style community with intensive parent engagement, personalized onboarding, and close student–staff relationships than square entries\"": \""Circle reviewers emphasize concrete community practices — organized orientations and student‑led tours, hand‑written admissions follow‑ups, monthly 'coffee with the principal', long‑term staff familiarity, and parents reporting that staff 'know who I am' — portraying a tight, personalized local culture. Square reviews do not provide the same pattern of organized, personalized admissions/onboarding or that degree of routine parent–staff intimacy.\"",\n  \n  \""circle entries report stricter, more prescriptive discipline and policing (dress‑code enforcement, authoritarian sanctions, securitized gates, mandated student labor) than square entries\"": \""Circle accounts frequently cite prescriptive rules and enforcement practices — uniforms/dress‑code policing, draconian suspension policies, new gates that feel 'jail‑like', punitive shaming exercises, and even mandatory weekend work for dorm students — describing rule intensity and visible policing not reflected in square reviews. Square entries mention some rules and discipline but do not characterize the environment as uniformly prescriptive or securitized.\"",\n  \n  \""square entries report more consistent, visible administration and staff responsiveness, accessible counselors/academic supports, and effective teacher engagement than circle entries\"": \""Square reviews more often praise an involved principal, helpful counselors, regular tutoring or one‑on‑one teacher support, and visible administrative outreach (e.g., principal interaction, proactive counselors), presenting staff responsiveness and remedial supports as routine. Many circle reviews instead describe inconsistent or nonresponsive administrators and uneven access to counseling or academic help.\""\n}""]",,41.897708892822266,20083,2560,3162,,[],['resp_0ab3536773a35244006a74d1087aec819ca5ab00bc76d3e3f2'],True
gen|3|2,"[""{\n  \""circle entries report more severe safety incidents, violence, and identity-based harassment than square entries\"": \""These reviews recount concrete high‑severity safety failures in circle schools (shootings at events, ICU hospitalizations, regular gang/shooting/bomb threats, hate crimes and repeated anti‑LGBTQ/racist harassment) and describe weak staff/administrative responses (incidents not reported to parents, inadequate bullying discipline), whereas square entries rarely describe violent incidents or identity‑based hate and often report lower bullying levels or stricter supervision.\"",\n  \""circle entries report more advanced and diverse curricular/extracurricular offerings and stronger measurable academic outcomes than square entries\"": \""Many circle reviews list concrete program breadth (IB/AP/honors, mathletes, vocational/CTE, dual‑enrollment, extensive clubs and arts, Chromebooks 1:1) and cite measurable successes (high API/ACT/SAT scores, scholarship totals, alumni college placements), while square reviews more often omit such program breadth or measurable test/college metrics.\"",\n  \""square entries report more coordinated leadership, consistently supportive staff, and performing‑arts emphasis than circle entries\"": \""Square reviews frequently describe organized, collaborative administration and consistently caring teachers, strong performing‑arts programs and community support (music/theater focus, visible principal engagement, counselors praised), whereas circle reviews more often show mixed or polarized leadership and teacher narratives rather than this steady, school‑wide leadership + arts emphasis.\"",\n  \""circle entries document more concrete operational and administrative failures and resource constraints than square entries\"": \""Circle reviews repeatedly record specific logistical breakdowns (scheduling/AB‑schedule errors, lost transcripts/denied credit, counselor unresponsiveness, IEP noncompliance, transportation failures), chronic budget cuts, facility maintenance problems (leaks, broken toilets, overcrowded gyms) and ad hoc staffing/substitute/virtual‑teacher reliance; square reviews seldom enumerate that same set of operational failures.\"",\n  \""circle entries report stronger athletics prioritization and social favoritism (donor/nepotism/athlete privileges) than square entries\"": \""Multiple circle reviews allege institutional prioritization of sports—funding and selection bias, unfair tryouts, athletes getting privileges—and nepotism/donor influence on discipline and opportunities, while square entries do not present the same recurring pattern of athletics‑first resource allocation or donor/nepotism driven favoritism.\""\n}""]",,41.444308042526245,20418,2048,2572,,[],['resp_0ac0c8e23d4575ca006a74d108a5ac819185978fe516d132a0'],True
gen|2|16,"[""{\n  \""circle entries report more unresolved bullying, violent safety incidents, and staff failure to protect students than square entries\"": \""These reviews document frequent physical fights, robberies, on‑campus drug use, stalking, police involvement, severe mental‑health fallout (suicidal ideation), and repeated accounts that staff/administration ignored or failed to stop bullying (e.g., “fighting is an everyday occurrence,” “nothing was done to protect me,” students are bullied ‘to no end’). Square entries rarely describe daily physical violence or ignored stalking and instead focus on other operational problems, so a review falls here when it centers on repeated student safety incidents and ineffective protective response.\"",\n  \""circle entries report stronger athletics prioritization, funding toward sports, and athlete favoritism than square entries\"": \""Multiple circle reviews claim the school diverts money and attention to football/cheer (’Millions are donated to the football program’, ‘sports are the priority’), describe coach-driven grade checks and athlete‑first culture, and tout nationally ranked teams and concrete athlete supports. Square reviews, by contrast, emphasize arts, academics, or warn athletics can insulate players but do not depict sports as the driving funding or favoritism force, so entries here foreground sports-centric resourcing, policies, or social rewards.\"",\n  \""square entries emphasize arts/IB/AP program prestige, curricular rigor, and structured college‑prep pathways more than circle entries\"": \""Square reviewers repeatedly highlight IB/VPA/music programs, strong AP instruction, foreign languages, and programmatic college‑prep structures (e.g., ‘It is an IB school… the art/music programs are excellent’), portraying organized, prestigious academic and arts pathways. Circle entries sometimes list advanced classes or vocational tracks but do not present the same consistent institutional emphasis on arts/IB/AP prestige and stable college‑prep programming; a review fits this bucket when it centers on institutional program reputation, IB/arts strength, and rigorous curricular pathways.\"",\n  \""circle entries allege more administrative favoritism, nepotism, governance failures, and cover‑ups than square entries\"": \""Circle reviews frequently accuse leadership of favoritism (treating staff/children of connected families differently), nepotism, district governance problems (’run by the union’), cover‑ups, arbitrary enforcement (blocking transfers over a misplaced textbook), and inconsistent residency/enrollment policing. Square reviews do not make these systemic governance allegations; include a review in this bucket when it focuses on biased decision‑making, politicized hiring/discipline, or intentional concealment by administrators.\"",\n  \""circle entries report more concrete, onsite academic supports and parent/principal responsiveness (small classes, open tutoring, 1:1 tech, active parent councils) than square entries\"": \""Many circle reviews describe small class sizes, low student/teacher ratios, abundant tutoring and after‑school help, 1:1 device programs, visible principals, active Parent Councils, and accessible guidance/registrar staff (e.g., ‘teachers available even on weekends’, ‘Parent Council works closely with administration’). Square reviews more often report overloaded teachers, ineffective counseling, or parents fighting for services, so a review belongs here when it highlights tangible support structures, responsive staff, and proactive parent engagement as concrete school practices.\""\n}""]",,42.26833415031433,20001,1344,2011,,[],['resp_079d7ef37cf674c4006a74d108a3348192a49ff25b66dda388'],True
gen|4|13,"[""{\n  \""circle entries describe more advanced/specialized academic offerings and stronger postsecondary outcomes than square entries\"": \""This bucket captures when Circle reviews emphasize concrete program availability and measurable college/career results (IB/AP/dual-enrollment, STEM/STEAM magnets, selective exam entry, early-college/NAF partnerships, National Merit/elite-college matriculation, scholarships and alumni success), whereas Square reviews lack or downplay such sustained program/outcome evidence (examples: Circle cites 'IB program', 'Eastern University credits', 'SciTech', 'National Merit scholars', 'kids ended up with scholarships' and 'well prepared for college').\"",\n  \""circle entries report more one-on-one teacher investment, smaller class sizes, and routine teacher-led academic supports than square entries\"": \""This bucket groups concrete teacher behaviors and supports described as prevalent in Circle: individualized instruction, teachers staying late, mandated 'help nights', frequent tutoring, and teachers 'going the extra mile' or pushing students for excellence; Square reviews more often describe hit-or-miss or inconsistent teacher effort. (Examples: Circle: 'my daughter only has 5 other kids', 'teachers stay over their usual time', 'every teacher is required to offer a help night'; Square: 'very hit or miss'.)\"",\n  \""circle entries report more safety/bullying/sexual‑harassment incidents and failures to enforce anti‑bullying or protect victims than square entries\"": \""This bucket groups concrete reports of student violence, repeated fights, pervasive bullying (including cyberbullying), sexual harassment and staff‑enabled misconduct, ignored camera evidence, coverups, nearby drug/dealer hotspots, and formal complaints/due‑process escalations that Circle reviewers describe as widespread or unaddressed; Square reviews rarely make comparable claims. (Examples: Circle: '40+ fights last year', 'sexual harassment', 'they let students sexually harass other students without repercussion', 'not following through with anti bullying laws'.)\"",\n  \""circle entries report more administrative and governance failures, procedural errors, fee burdening, and unstable fiscal/leadership management than square entries\"": \""This bucket includes concrete operational and governance problems emphasized in Circle: lost/misrouted records and transcripts, bus/transport mistakes, burdensome itemized fees and tuition schedules, front‑office unresponsiveness, calls for school‑board change, and district fiscal mismanagement; Square reviews do not present this systemic pattern as often. (Examples: Circle: 'Lost his records', 'Sparta entrance fee: $1,000', 'transcript was never sent', 'Unstable leadership and frequent abuse of power'.)\"",\n  \""circle entries describe broader, better‑resourced extracurricular/athletic/arts offerings and facilities (and sometimes athletics‑first priorities) than square entries\"": \""This bucket groups concrete, institution-level extracurricular capacity and campus resources repeatedly named in Circle: large inventories of clubs and niche offerings (ROTC, badminton, fencing, Arabic), high-quality performance auditoriums, new buildings/fields, active foundations/alumni fundraising, and documented athletic success—sometimes coupled with critiques that athletics are prioritized over instruction; Square reviews typically do not document such breadth/facility depth. (Examples: Circle: 'AFROTC one of the best', 'first rate auditorium', 'many clubs listed', 'band... many recognitions', 'Lion Foundation supports the district').\""\n}""]",,39.7111918926239,19979,1728,2418,,[],['resp_0b274a76ed34aebd006a74d10a4510819fb92ed7a1256f834b'],True
gen|3|14,"[""{\n  \""Circle entries report more student-safety problems, bullying, fights, harassment (including racism/sexism/homophobia), and failure of staff/administration to remedy incidents than square entries\"": \""This bucket captures reviews that describe frequent physical fights, groping and sexual harassment, pervasive racist/LGBTQ slurs, cliquish/exclusionary bullying, and parents/students repeatedly reporting events to counselors/principals with no effective remedy (e.g., “girls getting groped in packed hallways,” “If you are a kid of color, look out!”, “Adults are equally as bad… NOBODY will listen”). Square entries by contrast include explicit claims of safety, zero-tolerance enforcement, or administrative responsiveness, so reviews emphasizing unresolved safety incidents group here.\"",\n  \""Circle entries report stronger, concrete academic-program offerings and measurable college/career outcomes (AP/IB/dual-enrollment, magnet/academy tracks, partnerships, experiential learning) than square entries\"": \""This groups reviews that cite quantifiable academic success and structured programs — high college matriculation rates, award-winning IB or magnet engineering programs, many AP/honors classes, dual-enrollment/College-in-High-School credits, fellowships and hands-on labs (examples: “over 97% of Seniors went on to college,” “best IB Program in the state,” “cadaver dissection,” “12 college credits through community college”). Square entries lack or do not present comparable program metrics and concrete college-prep partnerships, so items asserting these explicit program/outcome strengths fall in this bucket.\"",\n  \""Circle entries report more staff/leadership dysfunction and politicized personnel practices (favoritism, nepotism, grade manipulation, unqualified hires, high turnover, punitive leadership changes) than square entries\"": \""This bucket contains reviews describing personnel- and governance-driven problems: teachers grading by popularity, coaches or board relatives getting preferential roles, deliberate grade‑skewing for athletes, repeatedly changing administrators and mass staff departures, and punitive overhauls that harmed students (e.g., “the Chef is the board president’s live-in boyfriend,” “grade inflation tied to athletic protection,” “60% of staff left this year,” “administration was overhauled… hurt the students”). Square entries typically do not emphasize these systemic nepotism/turnover/grading-manipulation patterns, so those allegations cluster here.\"",\n  \""Circle entries report more concrete resource, facility, and operational shortfalls (outdated textbooks/technology, poor HVAC, overcrowding, cancelled electives/clubs, limited labs or equipment) than square entries\"": \""This covers reviews that describe material and operational deficits: 20‑year‑old textbooks, weak Wi‑Fi or banned computer use, no AC/heat, extremely overcrowded hallways, cancelled clubs or electives, and lack of lab/hand‑on STEM classes (examples: “Computers are pretty discouraged…everything is done with paper,” “in desperate need of AC,” “They cancelled the Chess club…put in a Christianity club”). Square entries tend to omit or counter these facility/resource complaints, so concrete infrastructure and program-cut evidence is grouped here.\"",\n  \""Circle entries show stronger community/faith/parental identity dynamics and access-effects (explicit religious mission or values programming, tuition/volunteer-driven access, alumni/legacy influence, socioeconomic homogeneity or exclusion, active parental engagement or withdrawal decisions) than square entries\"": \""This bucket groups reviews emphasizing that community identity and family/board dynamics shape access and culture — faith-centered instruction and mission trips, private/tuition-funded models and high fees, expectations that parents volunteer to secure athletic spots, legacy/alumni-dominated staffing, or demographic exclusion (examples: “centered on Christian values,” “tuition $45K per year for some students,” “If parents aren’t willing to work part time volunteering…forget your kid starting in sports,” “there is almost no racial diversity,” “Once a Colonist always a Colonist”). Square entries generally do not foreground this mix of faith, tuition, legacy, and parental-control dynamics, so those community/identity-driven descriptions belong here.\""\n}""]",,41.678884983062744,20280,2240,3130,,[],['resp_09ec58ed57ada7b3006a74d108b1e4819dbce1469f508dfd5a'],True
gen|3|21,"[""{\n  \""circle entries report more safety incidents, bullying, drugs, and ineffective discipline than square entries\"": \""This bucket captures content where reviewers describe concrete student-safety problems and weak/uneven responses (fights, gang affiliation, high drug use, pervasive bullying, vaping, weapon/suicidal incidents) and administrative failure to stop or fairly discipline perpetrators — e.g., “very high rate of violence” and “bullying is out of control,” students vaping everywhere, parents withdrawing kids for safety. It groups reports of both frequent dangerous incidents and claims that policies or staff protect high-status students or fail victims, distinguishing these schools by an unsafe climate rather than by program or facilities concerns.\"",\n  \""circle entries report more administrative unresponsiveness, favoritism, fiscal mismanagement and governance failures than square entries\"": \""This bucket covers reviews alleging leadership and governance problems at district or school levels — unanswered parent emails/meeting refusals, protected ‘who you know’ selection, cover‑ups, principal misconduct/harassment, favoritism (including resource favoritism to athletes), and school board/district mismanagement (tax/building fights, perceived waste). Examples include repeated emailed complaints that got no reply, claims that funding mostly goes to football while basics go unfunded, and calls to replace the principal or board, signaling systemic administrative dysfunction rather than isolated teacher issues.\"",\n  \""circle entries describe more robust programmatic offerings and measurable student achievement across academics and extracurriculars than square entries\"": \""This bucket groups reports of concrete, high‑quality offerings and outcomes (IB/AP breadth, National Merit/scholarships, state championships, outstanding band/music programs, many clubs and senior-college prep supports) — e.g., “international baccalaureate program,” “EHS offers more Advanced Placement Courses…National Merit Finalists,” and band invited to national remembrance events. It captures schools described as having broad, selective academic and activity programs with measurable student success, distinct from general claims about teaching style or climate.\"",\n  \""circle entries report more teacher-level caring, availability, individualized tutoring, and mentorship than square entries\"": \""This bucket groups evidence that classroom staff regularly provide personalized academic support and mentoring: after‑school help, Saturday academies, teachers staying late, coach-as-mentor behavior, and guidance-office care — e.g., “teachers will stay literally until 4 or 5 to help you,” “teachers truly care…offer extra time outside of class,” and nurturing guidance staff. It distinguishes concrete, student-facing instructional support practices from higher-level program offerings or administrative actions.\"",\n  \""circle entries provide more concrete facility, technology, CTE, and enrollment/class-size details (both investments and implementation problems) than square entries\"": \""This bucket includes reviews that discuss physical campus attributes, resource deployments and implementation (acreage, new buildings/renovations, 1:1 laptops or mandated iPads and failed rollouts, CTE/technical programs, 3D printing/STEM, class-size growth/overcrowding) — e.g., “70 acre suburban campus,” mandatory $700 iPad rollout with download/connectivity failures, “several different technical areas,” and watch-class-size increase from 230 to 1,300. It groups concrete, operational resource/facility facts and tech/CTE presence or failures rather than judgmental statements about teaching or community spirit.\""\n}""]",,41.478448152542114,19881,2752,3494,,[],['resp_0849614129c2d71c006a74d108c7c48192af36619211674906'],True
gen|1|28,"[""{\n  \""circle entries report more student safety incidents, substance use, fights, and gang-related violence than square entries\"": \""This bucket captures reports of concrete on-campus safety failures in circle reviews (drug busts and student hospitalized, recurring lockdowns and monthly lockdowns, metal detectors/bag checks, gangs and fights, widespread vaping/smoking, sexual assault), contrasted with square reviews that rarely describe drug/arrest/lockdown incidents and instead note only occasional fights or general safety concerns. Examples: circle mentions \\\""two drug busts in the past two weeks\\\"" and \\\""there's gangs, and fights\\\"" and repeated lockdowns; square contains no comparable accounts of drug arrests, gangs, or monthly lockdowns.\"",\n  \""circle entries report more concrete vocational, technical, arts, and career-preparation program offerings than square entries\"": \""This bucket groups circle reviews that enumerate specific, functioning programs and certifications (Lenape Technical School, CDL courses, career academies, shop/bolth supplies, AVID, JROTC, arts magnet/DASH, music/theater labs, industry certifications, dual‑credit partnerships), whereas square reviews rarely list comparable vocational or arts program detail. Examples: circle describes \\\""I got my CDL... thank the teachers who help me to learn English and Saves Program,\\\"" \\\""DASH... graphic design and video editing,\\\"" and explicit career-academy/job-placement claims that square does not provide.\"",\n  \""square entries report stronger elite college-placement, enforced college-prep policies, and higher measurable college readiness than circle entries\"": \""This bucket covers square reviews that assert measurable college-prep success and elite matriculation (students to MIT/Duke/Yale/Stanford, claims that the school 'set up' futures, consistent college readiness), plus school-level college policies in some circle/square contrasts (square emphasizes placements while many circle entries report low college readiness or remedial placement). Examples: square notes \\\""Students from Croatan have gone to MIT, Duke, Yale...\\\"" and \\\""preparation for your child's success in college and beyond,\\\"" while circle contains statements like \\\""college readiness is 42%\\\"" and \\\""Students are not well prepared for college.\\\""\"",\n  \""circle entries describe stronger long-term parent, alumni, and community engagement and a small-school family cohesion than square entries\"": \""This bucket groups circle reviews reporting sustained parental volunteerism, active parent clubs/foundations, multi‑generational attendance and alumni-to-staff pipelines, tight-knit/family-like atmospheres and local traditions, contrasted with square reviews that lack sustained community/volunteer detail and often report weaker parent involvement. Examples: circle states \\\""I'm a parent and volunteer... for over ten years,\\\"" \\\""PARENTS CLUB is INCREDIBLE! They raise funds... give scholarships,\\\"" \\\""one big happy family!\\\"" and multiple alumni/staff continuity accounts; square offers no equivalent, sustained volunteer/alumni network evidence.\"",\n  \""circle entries report more administrative and staff communication failures, confidentiality breaches, inconsistent discipline, and operational disorder than square entries\"": \""This bucket collects circle accounts of concrete operational and personnel dysfunction (administration unresponsive to parents, main‑office gossip and confidentiality breaches, unannounced searches, punitive or arbitrary policies like grooming/dress enforcement or expulsions tied to religious rules, scheduling/course-placement breakdowns, grade-reporting failures), whereas square reviews less often allege this cluster of staff/admin failures and sometimes describe more responsive counselors or clearer procedures. Examples: circle complaints include \\\""Teachers and administrators rarely return emails or phone calls,\\\"" \\\""There is no sense of confidentiality... the whole school knows,\\\"" \\\""I was searched... not told why,\\\"" and \\\""they graduate kids w disabilities even though they did not go to school the last 6 months.\\\""\""\n}""]",,42.83883714675903,20225,1664,2483,,[],['resp_01bc8b84fe65fdb7006a74d10864fc819c85d15788dd39cab6'],True
gen|0|31,"[""{\n  \""circle entries report more bullying, safety incidents, and tolerated discriminatory/extremist student behavior than square entries\"": \""These reviews describe persistent peer-safety problems (daily bullying, frequent fights, weekly/monthly lockdowns and bomb threats), plus tolerated racist/homophobic/white‑supremacist conduct (students using racial slurs, dressing as Nazis) and targeted harassment of disabled and international students — concrete safety and exclusion issues not present in the square reviews.\"",\n  \""circle entries highlight more extensive advanced/specialized academic pathways and measurable college-prep outcomes than square entries\"": \""Many circle reviews name concrete program offerings and outcomes (wall‑to‑wall IB, AP/honors/dual‑enrollment, vocational/shop tracks, college credit earned, large scholarship totals and high college‑acceptance/graduation metrics), signaling substantive curricular breadth and documented postsecondary results that square reviews rarely describe.\"",\n  \""circle entries depict more personalized, hands‑on teacher and counseling engagement and special‑needs support than square entries\"": \""Circle reviewers frequently report teachers and counselors who know students by name, provide extra help, run peer‑tutoring, and deliver effective special‑education/IEP support (and sometimes capacity limits of counselors), a pattern of family‑level, individualized support largely absent from square reviews.\"",\n  \""circle entries document more administrative operational failures, opaque/ punitive record/grade/fee practices, and obstructive transfer or admissions logistics than square entries\"": \""These circle comments point to concrete administrative dysfunction — withheld or translated grades, retaliatory firings, lost records, misrouted buses, unauthorized billing/blank‑check withdrawals, restrictive transfer rules, and opaque transcript/admissions practices — describing procedural failures and nontransparent policies not seen in square.\"",\n  \""circle entries report more facility, resource, overcrowding, and technology problems (or mixed major capital projects) than square entries\"": \""Circle reviews repeatedly cite concrete physical/resource issues (outdated textbooks, no/poor HVAC, leaking roofs, ants in cafeteria, moldy/poor food, overcrowded classrooms of 40+, misconfigured laptops/iPads) and also occasional major renovation projects; square reviews do not emphasize these recurring facility/technology constraints.\""\n}""]",,42.95921993255615,19860,2112,2598,,[],['resp_0ecd73f5b1c9b751006a74d10831f081a382a1f79f36e57bfd'],True
gen|0|8,"[""{\n  \""circle entries report more severe student safety/behavior incidents and ineffective or uneven discipline than square entries\"": \""This bucket captures reviews describing frequent bullying, fights, drug use/vaping, gang activity, thefts, classroom truancy and sexual activity, often paired with administration that fails to enforce rules or selectively protects athletes (examples: “too many instances of bullying to count,” “a ton of the kids vape,” “The amount of violence…is horrendous,” and “football players do not get into any trouble at all…”). It groups descriptions of unsafe student conduct plus managerial inaction or inconsistent enforcement (ignored incidents, threats uninvestigated, retaliation fears).\"",\n  \""circle entries describe more concrete specialized academic and extracurricular pathways and program rollouts than square entries\"": \""This bucket groups reviews that enumerate named, formal programs and curricular modalities—CTE/technical pathways, medical academies, dual‑credit, AP/IB growth, project‑based learning, 1:1 device programs, JROTC, award‑winning band/drama, and articulated vocational‑to‑college links (examples: “excellence medical academy and dual credit,” “Now, every student has a MacBook,” “The AP programs…have grown,” and “Mu Alpha Theta math competition”). It captures presence, expansion or lab‑style descriptions of programs and how they’re delivered (including technology rollouts), distinct from general statements about teaching quality.\"",\n  \""square entries report more consistent, uniformly strong measurable academic outcomes and college preparation than circle entries (which show greater outcome variability and polarization)\"": \""This bucket contrasts square reviews that present steady, systemwide high performance and clear college‑prep success (improving API/scores, widespread AP/college credit results) with circle reviews that display polarized outcomes—both failing metrics and isolated scholarship/Ivy‑level successes (examples: Square: “API has jumped…provides a world class education”; Circle: “been rated an F school” versus “my son is in the Ph.D. program,” “Two years in a row…won the Gates Millennium scholarship”). It groups evidence about measurable outcomes, consistency, and aggregate college‑readiness patterns.\"",\n  \""circle entries report more operational, facility, and service delivery failures (logistics, maintenance, staffing, and counseling gaps) than square entries\"": \""This bucket covers concrete administrative and operational breakdowns—grading/attendance errors, transportation/shuttle confusion, overcrowding/parking shortages, broken or outdated facilities, failed tech rollouts, restricted restrooms, and unreliable counseling/IEP processes (examples: “teachers weren’t grading assignments,” “we still haven’t received tablets,” “the school bathrooms are currently closed,” and “Guidance counselors are 'too busy'—unreliable for scholarships or IEP addenda delays”). It groups logistical and service problems distinct from program offerings, student behavior, or community culture.\"",\n  \""circle entries emphasize stronger, more salient community/social dynamics (close‑knit small‑town family feel, active parent/alumni involvement, but also nepotism and wealth‑based favoritism) than square entries\"": \""This bucket groups reviews that focus on the school’s social ecology—strong parent organizations, alumni networks and small‑school familiarity alongside exclusionary practices (cliques, pay‑to‑play advantages, nepotistic hiring, favoritism toward well‑connected families or athletes) and fundraising pressure (examples: “Everyone's such a big family,” “wonderful parent's association,” versus “a group of stuck up groups only money can buy you into,” and “most all employees and teachers are related in some way”). It captures social structure, equity/favoritism, and communal engagement as distinct school characteristics.\""\n}""]",,43.036009311676025,20733,1664,2457,,[],['resp_002255970cb04b6a006a74d107eeac819cb29fb332433e6bec'],True
gen|1|21,"[""{\n  \""circle entries describe broader, higher‑quality extracurriculars, program variety, and measurable extracurricular achievements than square entries\"": \""These reviews report concrete, diverse student opportunities in circle schools (large performing‑arts participation, robotics, FFA/Ag, Key Club, international travel, theatre, lots of clubs, many state titles and awards) while square reviews rarely list comparable breadth or documented achievements (e.g., Circle: “choir program is huge…Key Club recognized…more than 75 state titles”; Square: no comparable extracurricular list).\"",\n  \""circle entries describe stronger advanced‑course offerings and explicit college‑preparation outcomes than square entries\"": \""Many circle reviews name AP/IB/dual‑credit/AVID/dual‑enrollment and cite measurable postsecondary results or rankings (e.g., “about 20 AP classes,” “IB program…double the work,” “graduates attend Ivy/Stanford/MIT,” Newsweek ranking), whereas square reviews lack sustained claims of such elite matriculation or program-level college outcomes and instead focus on other issues.\"",\n  \""circle entries report more frequent, serious student safety problems, identity‑based harassment, and criminalized incidents than square entries\"": \""Circle reviews repeatedly cite fights, gang activity, bomb threats, frequent police presence, sexual staff misconduct, pervasive homophobia/racism and ignored bullying (e.g., “bomb threats, teachers making out with students,” “Very Homophobic and Transphobic…faculty did nothing”), while square reviews seldom describe this level or type of safety crises and often portray the campus as safer.\"",\n  \""square entries describe more stable, organized administration, staff cohesion, and operational responsiveness than circle entries\"": \""Square reviews emphasize consistent leadership, supportive office staff, organized logistics (testing days, boosters, 1:1 tech initiatives), and staff who follow up with parents (e.g., “team of administrators, counselors and teachers are stable…very supportive”; “administration…always looking for ways to improve”), a pattern absent or contested in many circle reviews that report turnover, buried problems, or administrative obstruction.\"",\n  \""circle entries report more systemic favoritism, inequitable discipline, and athletics‑first resource allocation than square entries\"": \""Circle reviews frequently allege nepotism/favoritism (playing time, athletic favoritism), racially or socioeconomically inconsistent discipline, and explicit resource skewing toward athletics over arts (e.g., ‘volleyball…based upon favoritism,’ ‘athletic department got $250K grant while jazz band seen as a “splurge”,’ and ‘some kids punished more often than others along racial lines’), claims that square reviews do not typically make.\""\n}""]",,43.035447120666504,19886,1728,2281,,[],['resp_0bda078e7a5d1a14006a74d1085e2081a2b5ace10dc7ef80fa'],True
