universal-id,nces_id,n_reviews,n_words,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
1702019,,5,344,0.06204512480619568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07469905918099241,0.0,0.033389196568303206,0.0,0.0,0.0,0.039397141438456365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03492351038917673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802050,,3,305,0.0,0.0,0.0,0.0,0.01223674452858281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028289333517850592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315152288166839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905897,,4,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31523840702541567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287425589180119,0.0,0.0,0.0,0.0
3902970,,28,2725,0.0,0.010838446209324613,0.0,0.0,0.0036541354110578832,0.0,0.0,0.0,0.0,0.0,0.008274585687914914,0.0,0.0,0.0,0.009609172812076273,0.0,0.0,0.02255301825720987,0.007590653561290179,0.0,0.015832465491980557,0.012521221424945234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033197934661005467,0.023670256121949618,0.0,0.0,0.0,0.0,0.0,0.039885085154416605,0.0,0.0
4002093,,17,1549,0.0,0.0,0.04660948098311796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3757566138746202,0.0,0.0,0.0,0.03764307812242489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008687239907226594,0.0,0.0,0.0,0.0,0.0
3607739,360010005534,1,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
500416,,3,165,0.0,0.1879252685695229,0.0,0.0,0.11074523824251047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501790,,3,156,0.0,0.11348399937078722,0.0,0.0,0.12229131881562098,0.0,0.0,0.0,0.0,0.0,0.0,0.16156749194680195,0.0,0.0,0.0,0.08646317278566977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503498,,3,145,0.0,0.0,0.0,0.0,0.04096531254202547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502117,,1,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201750,,13,1291,0.0,0.04537238864743428,0.0,0.0,0.05217794606869489,0.029711546554973833,0.0,0.0,0.0,0.01332329836350397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027048063136975196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005751340642977,0.0,0.0,0.0,0.0,0.013274719399977883,0.0,0.0740960287426662
2300862,,4,373,0.0,0.0,0.0,0.0,0.15654805018947088,0.0,0.17771537035671553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800603,,3,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05599870599551544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617706,,6,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169118267793863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601979,,7,644,0.0,0.06623640480648951,0.0,0.0,0.03432579835948415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039168699737121435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32540777486813843,0.0,0.0,0.0,0.0,0.0,0.0
612421,,12,1235,0.0,0.013534595643715853,0.0,0.0,0.0,0.0,0.021525065355377786,0.046995917057341144,0.0,0.0,0.0,0.0,0.05045958019164361,0.0,0.0,0.0,0.0,0.08523886246289451,0.0,0.0,0.0,0.023380743658267453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014977931585276114,0.0,0.0
604727,,3,176,0.0,0.0,0.0,0.0,0.14211248948685265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863346169061675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607143,,6,529,0.0,0.0,0.0,0.0,0.0,0.0,0.12204774592967776,0.0,0.0,0.0,0.0,0.037063645139611315,0.0,0.0,0.0,0.0,0.0,0.0,0.03532230885891047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03045755500146511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100433,010102000374,4,237,0.0,0.0,0.0,0.0,0.18217374285991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384215035874497,0.0,0.0
101827,,9,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13393245793708447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816582459752049,0.0,0.0
2902334,,4,355,0.0,0.02910995789933576,0.0,0.0,0.0819793400359576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028077442441275628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615390223185622,0.0,0.0,0.0,0.0,0.0,0.06761461426299255,0.0,0.0
3703580,,8,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701971,,3,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11871387839262072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701073,,3,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050833381384358,0.0,0.23330429817038145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701008,,27,3094,0.0,0.01935117792995091,0.0,0.0,0.034726567599890054,0.011310562460612893,0.0,0.0,0.07811821102322393,0.0,0.05713811144820116,0.0,0.005510834294016317,0.0,0.019049447589543144,0.0,0.0,0.039768642941891925,0.03559724966996858,0.00878054812640554,0.0,0.0,0.0,0.0,0.04575432418250065,0.0,0.0,0.0,0.02829536440498283,0.03927079464459273,0.005678362306138501,0.0,0.0,0.0,0.0,0.01090825089356496,0.0,0.0,0.01896084731417846,0.0
2702593,,11,1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05737744032901407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019968623061385922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402266,,37,3728,0.0,0.0,0.0,0.0,0.003291342135549435,0.0,0.0,0.0,0.0,0.0,0.005996314887402671,0.0,0.0037059471116430015,0.0,0.0,0.0,0.0,0.0,0.0032462148457440016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003610391702114983,0.0,0.0,0.0,0.0,0.0,0.004321848277598387,0.0,0.0666222253903163,0.0,0.0
405430,,29,2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014695941938887697,0.0,0.0,0.04538487853206757,0.0,0.0,0.0,0.0,0.0,0.006671298359062424,0.0,0.025761456408779727,0.0,0.018293537043266687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015330729378252392,0.0,0.0,0.0,0.0,0.0
4701764,,2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101405,,1,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367254555559891,0.0,0.0
3200255,320012000130,4,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20422265813599055,0.0,0.07807969027203261,0.0
3200274,,4,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05920435534691503,0.0,0.0
4809413,,14,957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028198645663360198,0.0,0.0,0.0,0.0,0.0,0.0,0.012094682048625984,0.0,0.0,0.0,0.0,0.0,0.010165510628742378,0.0,0.0,0.0,0.0,0.0,0.03559168410867713,0.0,0.0,0.0,0.0,0.32635090503471587,0.0,0.010714437111814594,0.0,0.0,0.0,0.0,0.0
4803407,,5,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802099,481701001473,5,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03343541369336648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383626961569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804303,,12,1128,0.0,0.0,0.0,0.0,0.015416907839882777,0.04197963370183374,0.02679788337667361,0.0,0.0,0.0,0.0,0.0,0.011458376819961988,0.0,0.0,0.0,0.0,0.011947183664002242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21634013137569325,0.01502546015031251,0.0,0.0
4808174,,5,258,0.0,0.0,0.05778171222478338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203178,,11,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177775681196781,0.0,0.0,0.0,0.0,0.0,0.030714238391151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033163497483883954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200967,,9,715,0.0,0.03761060189027933,0.0,0.0,0.0,0.0,0.0,0.0,0.09581440583975799,0.03932438996139679,0.041808941753003086,0.0,0.014611528488641971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04390931325619692,0.0,0.03291030734659273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04068930951475234,0.0
1200743,,4,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514784819606315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36823900547698074,0.0,0.0,0.0,0.0,0.0,0.0
1203300,,26,2209,0.0,0.006725375290314997,0.04046645619278759,0.0,0.0,0.0,0.015203606629620772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08014754757754629,0.0,0.0
4204872,,2,162,0.0,0.0,0.0,0.0,0.0,0.0,0.27585295130871174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4203605,,1,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7160783343386364,0.0,0.0
1900616,,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101847,,21,2479,0.0,0.004659353874104283,0.023910435019864385,0.0,0.0,0.0,0.006336294595820185,0.0,0.0,0.0035726891009045594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011538822297920543,0.0,0.0,0.2439018525817356,0.0,0.0,0.0,0.038603050767289836,0.0,0.0,0.0,0.007426242025371385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500303,,12,1080,0.0,0.008440091795941724,0.0,0.0,0.009096127394261928,0.0,0.009663800337956597,0.0,0.0,0.0,0.0,0.0,0.01313499821716884,0.0,0.0,0.0,0.0,0.014435268524061866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006699013866586139,0.0,0.0,0.0,0.0,0.0
1705086,,23,2788,0.0,0.0038395541342341544,0.0,0.0,0.014770373849741721,0.0,0.02522083495956701,0.0,0.0,0.0,0.008875976362670516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005197331972377057,0.0,0.0,0.0,0.009281119834153095,0.0,0.0,0.0,0.0,0.0,0.0,0.005751017573895999,0.0,0.0,0.0,0.0,0.0,0.04433430376394836,0.00905417453005425,0.0
1704907,,2,53,0.0,0.10676441756481651,0.0,0.0,0.057351509200815214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18334956033954689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700896,170942000546,2,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801018,180608001073,6,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155378192911415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801850,181236001973,14,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282050343930143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019227026137818806,0.0,0.0,0.0,0.0,0.0,0.023584007307838797,0.0,0.0,0.0,0.0,0.0
3901335,,4,241,0.0,0.0,0.0,0.0,0.058131969104658406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08279011734954063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903661,,4,303,0.0,0.0,0.0,0.16914250842472764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901842,,1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16529232137996772,0.0,0.0,0.0,0.0,0.22035054187550748,0.0,0.0,0.0,0.25475336411635663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19586544145450277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901843,,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4002172,,3,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606388,,22,2223,0.0,0.0,0.0,0.0,0.01604651733186487,0.0,0.15242996078785992,0.0,0.0,0.0,0.0,0.02400152084716224,0.02903150465374299,0.0,0.0,0.0,0.0,0.016932498642047027,0.04978987275201752,0.06042500795312562,0.026733785637231975,0.02713418796684979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03658578428578979,0.0,0.045142125076466366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604262,,27,2559,0.011155717171989769,0.0,0.0,0.0,0.03028974049221631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012826713803878792,0.0,0.03920571382926131,0.0,0.0,0.033319080676416236,0.0,0.03156254316333659,0.017083154611940432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019344209813252373,0.0,0.0,0.018819321093561787,0.0,0.0,0.0,0.035316193176593534,0.0,0.0,0.009638998230834792,0.0
3400917,,5,268,0.0,0.04466842851425292,0.0,0.0,0.09835068191349004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07800563514223453,0.0,0.0,0.0,0.0,0.0,0.0,0.04739200553201142,0.0,0.07442585999309502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400920,,13,1057,0.0,0.013344434184762433,0.0,0.0,0.020374207185970123,0.02976860934864792,0.0,0.0,0.012766655959764341,0.0,0.07368782345837067,0.0,0.0,0.0,0.03625019656100557,0.0,0.0,0.0157508529429521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502540,,2,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201203,,41,4033,0.0,0.00788429895063711,0.008834378581202448,0.0,0.011008639142837064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010023665777359895,0.0,0.04067930636927602,0.0,0.0,0.0209995091164243,0.0,0.0036970041112131835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035507955385256865,0.004340259977143572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300284,231059000329,4,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11518208444014082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26089171087391744,0.0
801002,,32,2511,0.0,0.00470056136216846,0.0,0.0,0.010083384223712433,0.0,0.004832399397192137,0.0,0.0,0.0,0.0,0.0,0.013340659143832536,0.0,0.0,0.0,0.0,0.009571446529603098,0.0,0.036346113908619526,0.0,0.009527593466472686,0.0,0.0,0.0,0.0,0.0,0.0,0.007592870334504159,0.0,0.0,0.0,0.0,0.0,0.0,0.004717094699623871,0.0,0.0,0.0,0.0
2603635,,13,990,0.0,0.01963855383103246,0.0,0.0,0.04971015949739216,0.0,0.061568235062310954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021371170584827525,0.0,0.0,0.0,0.0280690263355253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020144027789925516,0.0
901007,090486001001,3,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21224309444904782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595297499646713,0.0
612375,,19,1642,0.0,0.0,0.0,0.0,0.0,0.027502624968462213,0.0,0.0,0.0,0.0,0.0,0.04246298163392545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030464407608962466,0.0
612113,,4,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938728132909502,0.0,0.0,0.0,0.0,0.0,0.09751407016155861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724813166647782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616930,,5,239,0.0,0.05921153995551156,0.0,0.0,0.052076977068411245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609429,,20,2613,0.0,0.0,0.0,0.0,0.0,0.0,0.02190884596052992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03236194000995109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612293,,8,966,0.0,0.0,0.0,0.0,0.0,0.0,0.10278544747506202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02683840604989512,0.0,0.0,0.0,0.026870654851385768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609260,,5,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771093032653858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17840552685814007,0.0,0.0
605337,,4,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
