topic_id,rank,similarity,universal-id,id,n_words,text
12,6,0.8797,3407152,1627690,64,This school is only a few years old. I have had a very pleasant experience with the teachers. There needs to be more teachers for children with special needs or even just clssified as special ed with in the class room. The school principal needs to be more pro active in having children assessed and providing the extra help for these students more rapidly.
12,7,0.879,3607824,954674,18,This school takes incredible care of special needs children. Their staff helps our children come a long way!
12,8,0.8786,4200593,888933,21,This is a wonderful school. My child has some special needs and they have gone above and beyond to help him.
12,9,0.8774,2603884,2691415,92,"This school is amazing. They are equipped with state-of-the-art technology to support those with developmental barriers, whether it be cognitive, emotional, communicative, physical, etc. With a full range of developmental specialty staff (PT, OT, SLP, hearing, vision, nursing, etc.), your child's needs are met to maximize their abilities to their potential and have fun while they're at it. The staff cares for your child as if they are their own. Mainstream schools can't always meet the needs of special needs kids. We are blessed to have this school available to our daughter!"
12,10,0.8765,1701530,1498310,73,This school doesn't support children with special needs. I have two children who has special needs. Its not evident of their disability visually. We have been bullied and disrespected at for 10 years by principal and assistant principle. Please if you have special needs kids don't leave them in the hands of Roosevelt. They don't care for parent involvement only only when they want you around. This school is nice nasty. Zero rating.
13,1,0.9015,2900178,3864043,20,On a scale of 1 to 10 I would rate this school a 10. They are amazing with my kids.
13,2,0.8899,4820875,3572687,18,I rate this school a 10. The teachers are amazing and the school environment is small and personable.
13,3,0.8884,3905398,3015065,17,A 10 out of 10. This school was great when we started and is only getting better.
13,4,0.8843,4200325,3322741,9,So far I would rate this school a 10.
13,5,0.8828,3905717,4112985,18,I would rate it a 9/10. We had a very good experience and my kids love the school.
13,6,0.8727,3906142,3156681,8,I would rate this school as a 10.
13,7,0.8708,1205211,3519577,17,Over all a 10. This school is amazing. It should have a higher rating than a 6
13,8,0.8706,1703183,3323458,10,I would rate it a 10\10. I love this school.
13,9,0.8693,1703080,3640420,15,Great from the teachers to the students overall I would rate the school a 10
13,10,0.8682,5302048,4067202,25,"I would rate it a 9/10 I think this school is wonderful. Up to date, careing staff that know you and your kids by name"
14,1,0.9036,3500045,1109868,99,"Posted December 4, 2008 Report it This school is far from a 'Great School' on so many levels. The programs are remedial at best and there is no challenge for the children. The teachers seem disinterested and the principal runs it like a baron. There is little structure and certainly nothing that makes it stand out other than the break-ins and graffiti it suffers on a regular basis. I'm trying to get my kid to a charter school where people actual care as much as I do about my child's education. Submitted by a parent Write your own review"
14,2,0.8954,405996,2561411,64,"I have never been so impressed with a charter school! The faculty and admin truly live for these students and I know my child is in a healthy, safe environment when I drop them off. The principal is extremely approachable and listened empathetically when I explained some of my son's specific needs. I wish other parents could have the same positive experience I did."
14,3,0.8934,3909868,1240801,63,My son has gone here for 5 years. The teachers are great and patient. My son has need extra help and I am convinced he would never have gotten it in a public school setting. This school has made me a huge fan of charter schools. My only complaint is that they keep changing the times the school starts and ends every year.
14,4,0.8904,402131,2957616,53,"This is a great school! Our two daughters have done better here than their charter schools! The staff is friendly and the previous administration was awful. The new one is awesome. If your kids were failing or falling behind, there definitely needs to be more parent involvement! It's not the staff for sure."
14,5,0.8903,4901089,1260970,196,"Coming from a private school to this charter school has been a rewarding experience. My children are making greater strides here than at their previous school. It is exciting to see them loving school again, exceeding their goals and meeting great friends, teachers and administration. The school focuses on the critical aspects of a child's education and does it well; the test results speak for themselves. These results happen in part from an administration that has the best interest of the students, teachers and families in mind. The teachers care about and are devoted to their students. I am impressed with their caliber and talents. Everyone at the school is professional, thoughtful, warm and friendly. I feel blessed to be associated with this school and feel that my children will receive a great education. The uniforms are varied, inexpensive, comfortable and work. The director, school board, teachers and staff work very hard to ensure the school sets meaningful goals and then meets or exceeds them. My children feel safe and have attributed that to the values promoted and expected in the hallways and classrooms. If you have the opportunity to come here I highly recommend it."
14,6,0.8897,403068,1497610,26,This school has been great for all my children. The faculty and admin are caring and provide a great learning environment. Thank God for charter schools!
14,7,0.8875,611044,1161807,72,"We have been very pleased with the Charter School. Our children are thriving in that environment. They have academic as well as arts on the days that they go to class (2 days a week). They love their teachers and the principal. It feels like a village. They learn pottery, music, Spanish and play with other children their age, while benefiting from the one on one attention they get from home school."
14,8,0.8871,3403350,2206319,122,My children have been at this school since it moved to its current location on JFK on the West Side. The teachers are very caring; the middle school is incredibly good. The principal is devoted to both high academic standards and educating the whole child. He is pushing the boundaries of what a charter school can achieve despite serious financial limitations. My children have been more than happy at this school-- they have been highly successful and have learned to be great citizens. They have learned to respect others through dialogue and partnership. This school has done so much to shape the people my kids have become. My eldest child was incredibly successful at gaining entry to a highly competitive high school.
14,9,0.8859,3701722,1229308,117,"This school has really gone downhill in recent years. It once was new, clean, and the students respected it and were proud to be there. Now, the administration is unfair and runs it like a prison, looking to ""kick out"" as many students as they can. It has gone from a school with 1200 to fewer than 900, with many students choosing to attend the local charter school. Avoid it, if you can. A few of the teachers really care, but there has been lots of turnover as the better teachers are leaving to go elsewhere. We moved here years ago when my daughter was young and visited the school, and were very impressed. Not so anymore."
14,10,0.882,4825099,4991682,21,"TOTAL LOVE THIS CHARTER SCHOOL AND THE STAFF. MY DAUGHTER HAS FLURISHED, AND IS DOING ALOT BETTER THEN A PUBLIC SCHOOL!!!!!"
15,1,0.9142,1212672,1102457,21,My daughter started Kindergarten this year and she is doing very well.The teachers here are all about the kids.Love this school.
15,2,0.9113,4900480,1519018,59,"My child attended Kindergarten here, and will now be going to first grade as well. The staff here are wonderful, and my little girl absolutely loves them all. She has never had a negative experience, and couldn't wait to go back. Mr. Kay is such a fantastic and very involved principal as well. I am happy with this school."
15,3,0.9031,2602176,1155016,51,This is a great school. My daughter just started kindergarten this year and it was a smooth transition. Her teacher is phenomenal! The other staff is excellent as well. They care as much as I do about her education. My wife and I feel blessed that she is in good hands.
15,4,0.9028,1301349,1626942,37,"My daughter went to Kindergarten here and she blossomed so much here and the staff is awesome, they really challenge your child to excel more. I will miss this school as the teachers and school is awesome....."
15,5,0.9026,604129,1462655,49,We love this school. Our son is in kindergarten and the new kindergarten teacher is great. She really cares about these kids and she pushes and challenges them daily. They are doing so much work and I am confident he will be ready for the first grade next year.
15,6,0.9011,1803500,935300,27,My son was in kindergarten last year and our experience has been wonderful. He had a wonderful teacher and the principal of this school is just outstanding!!!
15,7,0.9,400537,5501009,24,My first child just finished kindergarten and had a wonderful experience here. He is doing great and we are very pleased with the school.
15,8,0.899,1303768,1171503,62,"My daughter is a kindergartener in her first year at this school. I am very impressed with the amount of communication to parents, the amount of homework she brings home, the depth of the curriculum, and the dedication of the principal. This school is great because the staff proactively seeks to identify areas where they are lacking, and actively works to improve."
15,9,0.8974,603848,4804727,54,My child attends kindergarten here. She is learning so much so quickly. Her teacher works closely with each student to teach each one at their level. Because of this my daughter is reading at a very advanced level. The teachers are amazing. The principal responds immediately to messages. Overall I absolutely love this school.
15,10,0.8973,4901848,5229017,35,"My daughter just started kindergarten this year and is thriving. She’s learning and participating in events. Such a great school all around, and I love that they give parents opportunities to get involved. Highly recommend"
16,1,0.9013,606195,1234428,45,"The school has an excellent music program (more specifically, performing arts) and it has been improving every year. Teachers are phenomenal and students are nice (some snobby, but they go off to private schools so they won't be a hassle to your kids for long)."
16,2,0.8969,1703496,1164328,38,My daughter goes to this school and we are very happy. The principal is an excellent role model for the kids. The music program is phenomenal! My daughter is always challenged in her classes and is learning alot!
16,3,0.8935,603054,4949261,37,"All of my three kids have gone to this school. The principal is amazing with so much positive energy for these young teens, and the teachers are equally as passionate to advance our children. Wonderful band program."
16,4,0.8906,4200669,2067876,30,This is a great school with dedicated teachers and have an excellent music program. I am so pleased with the teachers and the staff. Kudos to the School Music Program
16,5,0.8898,606609,2166153,46,"This is a wonderful school as long as the students and parents put in their fair share, the teachers and staff are not there to do all of the work. The music program is wonderful and the music teachers go above and beyond for their students."
16,6,0.889,3000418,5476603,37,The teachers and staff at this school care a lot about the kids and their education. They have amazing programs for the kids. The music and arts programs are amazing with great teachers and many wonderful opportunities.
16,7,0.8867,3402075,1203721,47,This is a great school for well-rounded students! Aside from having talented and supportive teachers and staff it offers way more curriculum variety and after school activities that aren't available at other schools.The Art and music departments have won many awards are the best in the area!
16,8,0.8856,5501992,1414418,20,"This school is wonderful with all the teacher, and staff. I love how they work with the kids with music."
16,9,0.8835,5302140,1068182,57,"This is a great school with involved staff! It has a ver approachable atmosphere and lots of opportuninty for student growth, It's challenging for my kids, in a good way. IThey are getting a good education and I feel like the teachers really care.They have a great music department and take pride in their sports teams! A+"
16,10,0.8828,2100142,3683922,63,"This is a phenomenal school with fantastic teachers. It has great community involvement and much to offer students. Anyone saying they don't value arts, clearly hasn't been to a band competition, school play, or a recital. The arts are strong and continue to improve. The school is also strong with athletics and extra-curricular activities. A student can easily get involved in this school."
17,1,0.9033,3702843,1740744,28,"Teachers are amazing, facility is beautiful. Terrible leadership. The principal is not personable, not kid friendly, all business. Apparently she's been there forever -clearly time for a change."
17,2,0.8941,100149,1270711,36,I agree with the parents describing the Principal as terrible. She and the School are both hopelessly inadequate. They are a diservice to the children and the community. Leadership is everything and this school has none!
17,3,0.8915,1206374,4156646,55,"The school, especially the teachers, are amazing. Most of the administration is GREAT! However, in our experience, the principal that came on in 2017 and is still there is just creating a negative atmosphere. She seems to have no time for parents or concerns and has been condescending in every interaction we've had with her."
17,4,0.8907,3602315,4309218,48,"This school is the worse, an what makes it bad, is the principal. Her leadership is questionable and it trickles down to the performance of the school. She needs to be replaced with someone more experienced and relatable to issues, children's performance and future, and more emotionally balanced."
17,5,0.8905,602072,1572679,43,"I am a parent and I really disappointed with this school principal. She does not take care of the children, she prefers to cover up all the nasty things going on in there for the repitation of this "" school"" and its teachers."
17,6,0.8904,2200489,1328237,57,"This school has very poor leadership. The principal isn't an expert on curriculum nor is she the head of discipline. Instead, she runs the school like a landlord handling the business side of things and bullies teachers into doing what she wants. Parents are not invited to many events, and she unprofessionally gossips about parents and staff."
17,7,0.8891,601824,1552107,63,"In my humble opinion, the current principal is horribly incompetent and unprofessional. I've witnessed her ""intercommunication"" with parents and it's appalling. She speaks to them as if they were complete imbeciles. Although their are a few wonderful teachers at this school, the leadership here is an unfortunate representation of this public institution. I sincerely hope this is conveyed during the next staff evaluation."
17,8,0.8866,631178,5192115,34,"The teachers and staff are great at this school, unfortunately the school has poor leadership from the new principal. She is just all over the place and has no idea what she is doing."
17,9,0.8865,3602743,1233194,35,"The principal is not good and it's very overcrowded. They need new leadership at this school. The teachers do not care about the students at all. Not all teachers but most, they have no control."
17,10,0.8837,612587,2284156,67,"This used to be a fantastic school. I had three kids attend here. The teachers are still great, but the new principal is horrible. She is ruining the morale of the teachers, screwing up the dynamics, and is not a good administrator. It's amazing how fast poor leadership trickles down into every area. It's sad to see the direction this school is headed solely because of her."
18,1,0.9009,602150,4511777,16,I would rate it 5 stars. The teachers are wonderful. The school has high academic standards.
18,2,0.8973,4000538,3746406,11,5 stars. This school is excellent including all teachers and staff.
18,3,0.8924,3707969,3794941,34,"This school deserves a 5 star. It is a great public school with great teachers and staff. They are willing to listen to parents input, and the school is active in supporting the community."
18,4,0.8907,1203377,1664819,38,This is a HORRIBLE school! The only reason I gave 2 star was because of my child's teacher who is AMAZING. The school as a whole is very unorganized and more interested in money then educating the children.
18,5,0.8896,3604177,2887009,43,5 stars isn't enough. This school amazing...taught by some of the best in the district and lead by the best principal in the district. The teachers are dedicated to their students and the learning environment. By far the best school in the district.
18,6,0.8892,5300959,1318192,97,"I don't know how anyone can rate this school less than 5 stars. My child is thriving in this positive environment with teachers that are fully engaged with their students and passionate about teaching. The new principal is fantastic and is out with the kids constantly talking with them. I wish I would have had as great experience at this age level as my daughter is. I volunteer there and the energy is positive, the kids are polite and happy (for the most part) and I love being there and seeing their smiling faces... Couldn't be happier!"
18,7,0.8874,1200277,2798540,14,5 stars. It is an awesome school with very nice teachers and friendly students.
18,8,0.8864,1212694,1230759,37,"I have had two children at this school. The school is wonderful. The only thing that kept me from giving it 5 stars, was the amount of times that my fifth grader had a switch of teachers."
18,9,0.8862,600935,896262,20,I rate the school with 4 stars. The teachers really care and work very hard to help each student succeed.
18,10,0.8838,602485,2028175,98,"My daughter attended this school. I rate this school with one star because as a former teacher and having worked in schools where the principal and all teachers have always been on board to make sure each child is equitably receiving the support, communication, and respect to ensure the best is done to ensure children succeed, you just don't get that here. I took my daughter out due to regular bullying occurring at the school as well as lack of support and leadership in addressing the 90% of students, putting their focus only on the top 10%. ."
19,1,0.8775,1601297,1594485,165,"I have an older son who attended Overland, and a daughter who currently attends. We've been at the school for about 4 years in total. I LOVE THIS SCHOOL. I am blown away by how quickly my kids learn here. They both started reading at 4 years old, and they learn the foundation for multiplication before they leave kindergarten. The depth and breath of curriculum also includes other broad topics. The teachers are kind and yet have an amazing ability to orchestrate the day for all the kids. When you enter this school and students are doing work time, it is calm and organized and everyone is on-task. Also, since my older son has gone on to public school, starting in 1st grade, I have noticed that he is doing things now that he had already done at Overland. The quality is absolutely outstanding and if I could, I would keep both my kids there through high school graduation (sadly, they only go through Kindergarten.)"
19,2,0.8764,800634,5512614,176,"Both our children go to this school. My daughter is now going into 4th grade and my son will be in 2nd grade. We love this school and have appreciated the changes they have made to really prioritize student learning and development. It has undergone some dramatic changes recently including a ballot measure to increase funding but the new building and new staff have been able to really foster a positive learning environment for all levels of students. We love the diversity, we love their openness and communication, and we love the community that continues to evolve. The school and the community are relatively small and that lends itself to a better level of involvement from all stakeholders. Our daughter is on a ""talented and gifted"" type track and prefers a traditional academic setting so they have given her tons of support. Alternatively, our son prefers more activities outside the classroom and they've been able to integrate active styles of learning for him. Overall, especially through the pandemic, the school and the district have been incredible."
19,3,0.8662,602098,1567184,152,"Our daughter started Kindergarten in the fall of 2014. We were nervous about sending her to an LAUSD school, but felt it was important to support the public school system and give our neighborhood school a chance. We couldn't be happier. Our daughter loves going to school every day. Not only is she learning math, reading and writing, but with the use of Council, she is being taught how to communicate in an open and effective way. The new principal has done wonders for the school. He's brought in phenomenal teachers and workshops for them. He's an amazing leader, he puts the important things first and he cares about the education that the kids in his school are getting. The school is constantly growing and changing for the better under his leadership. We have loved getting involved and it's been exciting to be a part of growing and improving our neighborhood school."
19,4,0.865,1100096,2476894,141,"This is my daughter's first year at this school and the experience has exceeded all of my expectations. Her teachers are loving, committed, fun, energetic, and open to new ideas/constructive criticism/comments/questions, etc. My daughter loves her teachers and has so much fun at school that, oftentimes, she does not want to leave. I love knowing that she's having such a fun time while also learning so much more than I expected for preschool. I also love all of the extra curricular activities she does every day, including STEM, Spanish, Phys Ed, Music, Art, and Library. Another huge benefit of attending a neighborhood school has been getting to know so many other families in the area that care about our school and its' improvement. I'm so happy I made the choice (that I originally grappled with) to send my daughter to Amidon-Bowen."
19,5,0.8649,610322,1203215,217,"My son has attended Phoenix for K-1st grade. We have been so happy with his teachers and the quality of education he has received. There have only been 15 kids in each class and the teachers are able to focus on the individual needs of each kid. My son has learned so much this year and is reading consistently at a 2nd grade reading level, even reading early 3rd grade level books. The school itself is small and has a very safe learning environment. My son is shy and can excel here whereas he would be left behind at our large public school. I have volunteered in his classes and see the wonderful interactions the teachers have with the kids and how their artwork tie into the unit they are focusing on. Some people have stated negative things about the principal, but I have only had positive interactions with Mrs. MacDonald. I feel that she has moved the school forward in a positive manner and has brought an excellent curriculum to the school. She is very professional and is quick to respond to my emails and in person questions. We have only had positive experiences at this school and I plan to continue to send my son here as well as my daughter when she starts kindergarten."
19,6,0.8644,5103012,1500858,158,"My kid is attending Island Creek, and I couldn't be any happier. The teacher in his class is very nice and caring. I get e-mails about his progress, and weakness, as well as how to work with him. I am very much impressed by the way the teacher cared, and took time to communicate with me. I am also impressed by how much the PTA is invloved. It is great to see a community that cares about not only their own kids, but the school in general. We have friends/neighbors who are sending their kid to a private school, and when we were comparing notes about our kids activities, as well as their ability to read,our friends were very much impressed by our school. They have decided to enroll their daughter to the school next year. Overall we are impressed. For kindergarten, our son's reading ability is comparable to 2nd grade. Math is at par with 1st grade."
19,7,0.8637,3400142,1145675,186,"Both of my children attended Brookdale Elementary School from Kindergarten on. My son graduated last year and my daughter is in 6th grade now. The school is outstanding. The staff, on the whole has been excellent. While we have had limited formal involvement with the Home & School organization, we have been very upfront with our children's education and have gotten to know their teachers and the other school faculty quite well. Their professionalism and capabilities as teachers has been on the whole impressive. The current Principal, Mrs Cherence is an extremely competent executive and top notch educator in her own right. We have found her to be available to us as parents and responsive to needs and requests. My daughter has some learning challenges and we have found that the support for her has been very good, allowing her to thrive academically despite our worries. My son on the other hand was in the magnet program and we found that added another stimulating dimension for him. The school has a very good music program and the town has a great summer arts program. Super school!"
19,8,0.8628,602843,2322714,255,"As a parent of two children who attend this school, I am very happy with this school. The teachers are relatively young but with the highest standards. The Principal loves the children and is very in tune with the staff and students.While there are reviews from other parents in the past that do not seem appealing. I must say that my husband and I are very pleased. Perhaps, before the new staff it was different. Things are truly great now.My two children are at the level they should be. The child has to put in an effort too. It is not up to the teacher alone. The parents and student play a crucial part in the education of their children.My son started pre-K in 2014. He had quite a behavioral challenge. His teacher, Mrs. Urias was such a positive impact in my sons life. She was able to help us change his behavior around. My son loves school. He loves his teachers and all of his friends. He has learned to read and write. His favorite subject is math and science. My daughter loves to read and write. She also loves science and arts.It is a great school with top-notch teachers. I know in the next couple of years this school will be recognized as one of the best ones on the hill. Mrs. Urias was already awarded as one of the best teachers in the district!!I must thank all of the staff and our Principal for such great service and love to our children."
19,9,0.8613,602468,1366802,163,"This is our second year at West Hollywood Elementary. We are so excited to be part of this family oriented community. The school has so much to offer and the parents go above and beyond to make the school so AMAZING! Mrs Charles is an excellent principal who goes out of her way to not only meet all the children and parents, but get to know us one by one. The teachers really pay attention to what each child excels in and allows them to learn in ways that suit them specifically. My daughter is very nurturing and last year she paid special attention to a boy with special needs and her teacher allowed her to work with him and help him understand lessons and homework. This was extremely positive for my daughter and made her very secure in her new environment. I was so impressed by the style of teaching and feel both my children are excelling on behalf of this school."
19,10,0.861,1306585,1799980,166,"We are so happy with this school. The Principal and Assistant Principals are very professional and care about the students. Also the teachers are very caring and the school has an overall friendly atmosphere. My daughter loves going to school, she feels cared for and safe. She still visits her first grade teacher from last year Mrs. McGiboneyjust so she can give her a hug! This year she absolutely loves her 2nd grade teacher, Mrs Smith, even though the work coming home is challenging. We are so very pleased by how this school has addressed our daughter's weaknesses in her subjects by communicating with us, creating an plan for our daughter so she can receive the individual tailored attention to help her succeed at school. Many schools do not want to take the time to truly understand each student's cognitive needs but this school does and we applaud them. Our daughter is not being pushed through a system but being educated with care at Burnette Elementary."
20,1,0.9073,2609055,1431006,34,PLEASE UNDERSTAND THAT ANYONE CAN POST A REVIEW AND STATE THEY ARE A PARENT. THIS SCHOOL IS DISGUSTINGLY INADEQUATE. DO NOT BELIEVE ANY OF THE POSITIVE REVIEWS. THEY ARE LIKELY POSTED BY SCHOOL EMPLOYEES.
20,2,0.9034,1300460,1526902,34,These reviews are crafted. This school is just as terrible now as it was 6 years ago. Do not move into this school district. Demand better for your children. The principal is a joke.
20,3,0.8966,3604347,2182503,58,"Not sure who gave good reviews to this school, maybe the school teachers themselves.... But do yourself and your child a favor and DO NOT go to this school!!! This is NOT a good school to take your child to! The way they handle the issues, the way they treat the kids and the parents is absolutely unacceptable!!!!"
20,4,0.8959,2501938,3386615,92,I had high hopes for this school. I assumed the negative reviews were just a few bad eggs wanting to take revenge. My advice to any parent thinking of sending their child to this school is run..don't walk but run! Believe the bad reviews - they are true. The communication with the staff is great ( so long as you don't question them on the validity) they will not tell you what is actually going on with your child or in the classrooms. Terrible place - worst parental mistake we ever made!
20,5,0.8956,5102687,1324116,37,"I just have to laugh at the ""positive"" current reviews for this school. Either those parents haven't had any interaction or needed any help from the principal or it is the principal himself leaving the positive reviews."
20,6,0.8946,2000421,2790855,63,"This school has been wonderful for all three of my children! The teachers are caring and supportive. We had regular contact with my children teachers, through emails, and meetings anytime they were requested or needed! I miss this school and do not believe the negative reviews. I feel those review come from parents who didn't complete more than one year at the school."
20,7,0.8942,3605433,1492741,33,"The few positive reviews are done my the administration of this school. If you like throwing your money away and ensure your kids are behind in education, this is the place to be."
20,8,0.894,5505980,1341139,105,"I am only giving this school 1 star because I HAVE TO! I cannot speculate as to why there are ANY positive reviews here, but I do have my suspicions as to their authenticity. I believe Admin in the school either wrote the reviews themselves or had someone else do it because there is NO WAY in heck this school should rate above a ZERO!! Do yourself and your family a favor and don't let your children go there unless of course your standards are as low as theirs! The only good thing out of that school are the few teachers I personally dealt with."
20,9,0.8938,4810201,1422678,104,I have had 5 of my 7 children come through this school. My youngest is in 3rd now. I have no idea where these other reviews came from. The teachers have been great for all o my kids. The principal listened to us in the 2 meetings we've had with her. She is professional and has common sense. The teachers communicate through email and phone calls if there is ever an issue. It seems that some of the other parents that rated this school had a chip ion their shoulder about something. Come visit for yourself and talk with these teachers and administrators yourself.
20,10,0.8928,2202310,3433872,116,"The best part about this school are the parents who send their kids there. Most kids come from quality families who want a wholesome environment for their kid's education. These families create a positive culture at the school. The problem is that this culture leaves many parents unwilling to acknowledge the severe problems with the school, especially the sub par teaching, academics, and leadership. Parents won't talk about it until you casually mention your own concerns, but they perk up immediately when they realize they aren't alone. I do not recommend spending your money here. I've tried to make this review as objective as possible without the overly idealized or upset tone of the other reviews."
21,1,0.8452,3711974,3961705,12,My child has had a great experience there so far. Overall great
21,2,0.8432,802213,3249316,8,My kids have really enjoyed their experience here!
21,3,0.8413,602853,3993310,18,The experience has been amazing so far and I look forward to our 2 other children's years there.
21,4,0.8291,1800344,3348151,10,Wonderful. I am very happy with my kids' experiences there.
21,5,0.8283,1200699,3458440,12,Excellent! We have 3 children here and have had a wonderful experience.
21,6,0.8258,100051,2769665,12,Very positive experience. Excited to have our second child there this year.
21,7,0.8237,4824849,3490445,13,"Overall, it's been an outstanding opportunity for my kids- they love it there!"
21,8,0.8213,5300838,3375694,10,Had our children there and we had a great experience.
21,9,0.8182,2600058,2546735,11,"Love it, my kids have had such A great experience here"
21,10,0.8154,802563,3648976,9,Our experience has been great!! We love it here!
22,1,0.9091,3711227,1583440,37,"Great school, administrators and dedicated teachers! Small class size allows flexibility allowing students to thrive! Emphasis is on well-rounded, integrated learning environment that takes the whole child into consideration. One of the best schools in the area!"
22,2,0.9088,3601549,2166559,16,Small class sizes and the teachers are very engaged with the students. Its a wonderful school
22,3,0.9051,2902635,1476934,27,This school is amazing. Its far better than the public schools in the area and the small class size allows each student sufficient attention from the teachers.
22,4,0.9043,2701501,4968997,28,This is an amazing school with awesome staff. Small class sizes were key for us in looking for a school. Our children get the individualized attention they need.
22,5,0.9008,2401446,5035966,67,"Wonderful school and community with small class sizes. The teachers and staff are amazing - caring, engaging and very attentive to each child's specific learning needs. I love that the classes are small enough that the teachers really know my children's abilities and areas that need more improvement. The small size also allows them to have a very active voice and role in the class and community."
22,6,0.9,625089,1095844,50,"This school is really committed to the success of each child. The small class sizes of no more than 20 students per classroom benefit the children. The small school environment makes the school like a family, and the principal does a great job of keeping communication open with the parents."
22,7,0.8969,3701801,1156193,46,"Both of my children attend this wonderful small school. Small class size gives them more individual attention. I love that by the end of their first year, most of the staff know my students by name and who I am when I come by. GREAT ATMOSPHERE!!!"
22,8,0.8959,400745,1884585,35,Love the small class sizes and focus on academics! The teachers are all highly trained and the administrators are quick to respond to questions or concerns. Our daughter is doing very well at this school.
22,9,0.8957,1202736,4547943,42,This is a top notch school. The small class size is so uncommon now and makes a huge difference. The teachers and staff are always friendly. The school likes to get the kids involved with lots of community and class events/ activities.
22,10,0.8953,1802459,1474421,46,"I very much like this school! Small class sizes allow for more personal teaching for each student. Very good when it comes to dealing with behavior issues, dealt with promptly, and fairly. Very easy to communicate with teachers through e-mail, phone calls, or face to face!"
23,1,0.8971,2401017,5523370,103,The teachers at this school have all been communicative and wonderful to work with. Covid made for a tough couple of years in school and between virtual and in-person transition my child has felt supported and has been successful. Class sizes are reasonable and the overall size of the school is effective for the administration to get to know the students. They have a wonderful PTA and there is a good sense of community. I feel that my child is safe and learning in a wonderful environment every day. My child can't wait for school to begin every fall thanks to Cloverly staff!
23,2,0.8795,1202474,4991316,123,"The teachers and staff have been super before and during COVID-19. I cannot say enough about how wonderful my experiences have been. We have a 7 yo granddaughter attending since kindergarten. Facing the adversity of changing and missing schools, they have managed to assist us in catching our granddaughter up. Kudos for the Class DoJo with the streaming of activities and parent-teacher conversations in real time. This school has exceeded my expectations and deserves a much higher score in my opinion. They have continuously demonstrated their concerns for our granddaughter’s safety and education. This school’s ability to provide virtual learning and physical classroom education simultaneously convinces me they have the children and families at heart. The school passed the challenge with flying colors!"
23,3,0.8706,1000071,5276795,87,"This school has been excellent for our son. The administration and teachers sincerely care about the welfare of the children despite the COVID challenges. You can reach out to anyone and get constructive feedback on short notice. They are great at managing disruptions in the classroom, and making sure all students are engaged. The staff seen to be a bit weary trying to manage through the COVID pandemic, but at no time have they let down their guard. I would highly recommend this school to other parents."
23,4,0.8687,5302384,5698949,170,"We had a wonderful experience at this school for both of kids. It focuses on the whole child, and provides a great balance of rigorous academic education, excellent art / drama programs, emphasis on character building, and having fun. The teachers are all very wonderful and really love their job. Many teachers have been with the school for a long time. There is a great community among teachers and parents. We have experienced the transition of ownership during the time our kids were there. Even though the two owners have different styles, I respected them both highly for their principled approach to running school and their love for kids. The school navigated the COVID situation extremely well. They had the technology ready to quickly transition the entire school to online learning. As they brought the kids back to school, there were extremely buttoned up in all the requirement and testing measurement and communicated closely with the parents as the situation eases back to normal. I would highly recommend this school!"
23,5,0.8668,611807,5627519,60,"Overall, this is a great school. There have been some new challenges post covid, but the school and staff are transparent and communicate quickly. I have not had any issues with staff and neither has my child. Staff and teachers are always available and I, for one, appreciate their dedication to trying to keep a safe environment for our students."
23,6,0.8617,4200329,5040968,67,"We continue to have nothing but great experiences here with kids. The teachers and administrators go above and beyond. For students and parents who want the best for their kids, there are so many great opportunities. The schools works really hard to build character with those students who don’t get support or parenting from home. During the pandemic, the entire school did a great job! Thank you!"
23,7,0.8603,2400893,5394276,97,"We’ve been so impressed with this excellent school! Our daughter has attended kindergarten and first grade here, and her teachers have been first-rate, encouraging her to learn and grow above her grade level, inspiring a love of learning, and also helping her grow socially. She’s made many wonderful friends as well. The school handled the challenges of COVID-19 very effectively- ensuring safety while minimizing impact on the kids education. The principal and administrators are helpful, professional and loved by the students. Truly it’s hard to imagine a better school, we feel so lucky to have found it."
23,8,0.8588,4702108,4935201,33,This school has been phenomenal with regards to post covid 2020. The teaching is top notch and the administration goes above and beyond to make sure your child is the best learning environment.
23,9,0.8554,805294,4902262,123,"I am fairly new to the school and am super impressed by what I have experienced already. This school has actually been thriving during the pandemic. Students have not experienced the learning loss that has happened with other schools. The transition from in person to online, hybrid learning, and now back to in person learning has been seamless. The staff and teachers at this school love our kiddos! It definitely feels like home. The staff's main priority is that students will be safe as they return to in person instruction. Teachers have been on-point with instruction the whole way through . . . I couldn't be happier with what I have seen, and am so glad to be part of the VCS family!"
23,10,0.8541,3608462,4729994,38,"Incredibly impressed with the way the school has handled Covid. 5 days in person, keeping things as normal as possible, has been AMAZING. Faculty and staff have been going above and beyond for these kids, and it shows."
24,1,0.8873,804047,5684103,54,Not a good school for kids that have IEP's. My child is struggling and most of his teachers are unwilling to meet him where he is and try to help him. We keep getting told that they have no idea what he needs and he needs to be more responsible and advocate for himself.
24,2,0.8871,3700782,5178014,130,My child’s IEP means nothing to this school. If the staff decides your child is a “problem” her/she is just sent away time and time again. Classic example of how the system is failing our children. It’s easier for them to send the child to a different room or send them home then assess the problem and find a way to help. Children with disabilities were born with these obstacles and never asked to be. They need help from their teachers finding ways to learn despite the obstacles. This school ignores these children and and prevents them from finding the tools necessary to becoming thriving educated young adults. Not to mention the daily fights and constant bullying that is ignored and swept under the rug. Would not recommend this school.
