Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
gen|1|19,"[""{\n  \""square entries report more extensive, named specialized academic and career pathways and measurable postsecondary supports than circle entries\"": \""These reviews describe concrete program breadth and outcomes — IB and Early College/AA pathways, dual‑enrollment and transcripted college courses, large AP/honors offerings, CTE/vocational academies, DECA/FBLA, and explicit college‑prep/ACT supports — with examples such as \\\""Early College/graduate with an AA,\\\"" \\\""over 20 AP classes,\\\"" and SLU/ACT prep that produced score gains; Circle reviews lack comparable, specific program listings or demonstrated postsecondary outcome claims.\"",\n  \""square entries describe broader, higher‑profile extracurriculars and campus resources (arts, athletics, technology, capital projects) than circle entries\"": \""Many square reviews list award‑winning band and music programs, state‑ranked athletic teams, multiple competitive sports, on‑campus amenities (cafés, fitness centers), technology initiatives (one‑to‑one Chromebooks, tablets) and capital projects (multi‑million athletic upgrades), whereas Circle reviews rarely enumerate comparable arts/athletics depth, facilities, or school‑wide device programs.\"",\n  \""square entries document more frequent and concrete safety, violence, substance, and operational hazard incidents than circle entries\"": \""Square contains explicit, specific incidents and operational risks — daily fights, riots, stabbing/gun reports, bathroom fires, rampant drug use, police/SRO involvement, and unsafe/late bus service — (e.g., \\\""Someone set fire to the bathrooms 3 days this week,\\\"" \\\""fights every single day,\\\"" \\\""bus driver unreliable\\\""), while Circle generally does not report this level of acute violent or operational safety events.\"",\n  \""square entries contain more concrete, named, and polarized accounts of staff and leadership behavior (visible principals, proactive counselors, staff removals, turnover, and administrative responses) than circle entries\"": \""Square reviews frequently name principals/counselors, credit visible hands‑on leadership and proactive counselor interventions (e.g., Mr. Vue shaking hands; counselors pulling students aside), but also document firings, mass teacher exoduses, and explicit administrative unresponsiveness or retaliation — a pattern of specific, high‑detail claims about people and actions that Circle reviews do not supply with the same specificity.\"",\n  \""square entries report more systematic inequities and contested discipline/access issues (athletic/wealth favoritism, biased punishments, special‑ed barriers, and parental retaliation) than circle entries\"": \""Square reviewers repeatedly allege unequal enforcement and access — athletes/wealthy students getting protected, gender/race‑based discipline disparities, hurdles and legalized red tape for special‑education enrollment, and retaliation when parents complain (e.g., \\\""nothing gets done because the bully's are either rich or on a sports team,\\\"" \\\""process of getting your child enrolled in special education is a nightmare\\\""), whereas Circle reviews do not make sustained, system‑level equity or special‑education obstruction claims.\""\n}""]",,33.25368332862854,19384,1600,2268,,[],['resp_0e40e1c54b463f79006a7256d7f6d4819dacda05e481c96ec7'],True
gen|0|4,"[""{\n  \""square entries document stronger and broader advanced academic programs but also marked instructional stratification and uneven teacher quality relative to circle entries\"": \""This bucket captures references to formal AP/IB/dual‑enrollment/magnet pathways, measurable college outcomes (Ivy/elite admits, high AP performance, paid AP exams), together with repeated reports that honors/AP classes are rigorous while regular courses suffer from inexperienced or 'lazy' teachers and inconsistent grading; examples include many square notes of 'AP and IB programs are some of the best around' plus complaints that 'the honors and AP classes are extremely challenging' while 'most regular teachers are mediocre' or 'lose papers'—a pattern almost entirely absent from circle entries.\"",\n  \""square entries report more administrative dysfunction, opaque processes, and poor parent/school communication than circle entries\"": \""This bucket groups operational failures and governance problems—unreturned phone calls and slow PowerSchool fixes, missed scholarship deadlines, schedule/guidance errors, frequent principal turnover, nepotism/favoritism and alleged graft—evidenced by squares like 'they do not return phone calls on any level,' 'a counselor has blown deadlines,' and 'principal hides things', whereas circle entries rarely describe these systemic administrative breakdowns and often praise staff responsiveness.\"",\n  \""square entries describe more frequent violent incidents, bullying, lockdowns, and uncontrolled student misconduct than circle entries\"": \""This captures safety and discipline realities reported by reviewers—physical assaults, repeated fights and lockdowns, guns/serious threats, pervasive bullying and staff inaction (e.g., 'lockdowns more often', 'students and teachers are assaulted', 'Nothing is ever done about bullying'), in contrast to circle entries which contain fewer or different safety complaints and sometimes emphasize a safer environment.\"",\n  \""square entries highlight broader extracurricular, arts/athletics, facility investments, and community/parent engagement more than circle entries\"": \""This bucket groups concrete programmatic and facility assets and community involvement—extensive clubs and leadership groups, strong music/performing arts and competitive athletics (state championships), PTO volunteerism, IMC/library resources, fab labs/freshman campuses and capital upgrades—examples include 'tons of books… friendly librarians', 'huge number of events/programs', and 'beautiful facility… $52.4 million', while circle reviews generally omit this breadth or describe fewer extracurricular/facility strengths.\"",\n  \""square entries report more explicit special‑education, counseling, and mental‑health support issues (both positive IEP compliance and notable failures) than circle entries\"": \""This bucket groups reports about special‑needs services, counseling responsiveness, mental‑health screening/treatment, and transportation/placement for vulnerable students—square reviewers give both positive IEP examples ('put right into an IEP and… wonderful job') and severe failures ('my mental health was largely ignored… diagnosed later', 'Special Ed is horrible', long bus rides to inappropriate placements), whereas circle entries rarely address special‑education or mental‑health services at all.\""\n}""]",,33.30232095718384,19219,1664,2318,,[],['resp_0504da5f8cdcf8a8006a7256d7902481919e857f44f38395d9'],True
gen|1|27,"[""{\n  \""square entries report more severe and persistent student safety, substance‑abuse, physical‑violence, bullying and discrimination incidents than circle entries\"": \""These reviews describe concrete safety failures (frequent fights—e.g., '20 to 25 fights,' gangs, widespread drug availability, teen pregnancy), racially‑motivated harassment and hate‑crime episodes, and repeated administrative failure to remediate bullying — items that are present across many Square excerpts but absent or explicitly denied in Circle (which is described as 'safe' or 'almost bully free').\"",\n  \""square entries describe more extensive advanced academic, college‑prep, dual‑credit, AP/IB and CTE program offerings and measurable alumni outcomes than circle entries\"": \""Square reviewers repeatedly name high‑level programming (full IB program, many AP courses, robust dual‑enrollment/CTE offerings, trade programs) and cite measurable outcomes (highest SAT averages, alumni at MIT/Berkeley/Georgetown and transferred college credits), whereas Circle lacks comparable claims of IB/AP breadth, dual credit volume, or elite matriculation.\"",\n  \""square entries document more administrative and operational dysfunction, inconsistent discipline enforcement, favoritism, and counseling/IEP/registration failures than circle entries\"": \""Square contains numerous concrete process complaints — unreturned superintendent/assistant principal calls, counselors who \\\""won't meet,\\\"" mis‑registration and scheduling errors, denied classroom access, refusal to implement IEP/504 accommodations, and selective enforcement/favoritism — a pattern of governance and operational breakdowns not reported in Circle.\"",\n  \""square entries report greater extremes in facilities and resourcing—either strong capital/tech investment and acclaimed arts/athletic facilities or severe overcrowding, decay, health hazards and maintenance failures—than circle entries\"": \""Square reviewers cite both ends of the facilities spectrum (state‑of‑the‑art gym, new buildings, Chromebook rollouts, top music/performance facilities AND filthy, overcrowded buildings, mold outbreaks causing respiratory infections, broken HVAC and vandalized bathrooms), indicating pronounced variability that Circle reviews do not describe.\"",\n  \""square entries show greater polarization and specificity in teacher quality and student support—frequent named, highly engaged teachers and robust tutoring/college counseling alongside documented teacher misconduct, curricular refusal, and abusive behavior—than circle entries\"": \""Square contains many concrete examples of accessible, named teachers, before/after tutoring, and active college counseling, but also explicit allegations of teacher misconduct (cursing, throwing objects, proselytizing, refusal to teach evolution) and uneven classroom control; Circle tends not to include this same level of simultaneous positive and abusive teacher evidence.\""\n}""]",,33.31453990936279,19355,1408,1986,,[],['resp_0b4fe23d88576923006a7256d81e14819d8258d6ff2e10f98d'],True
gen|2|34,"[""{\n  \""Square entries report more frequent and severe safety, violence, drug, and security incidents than Circle entries\"": \""This bucket captures raw terms where Square reviews recount concrete threats and failures (multiple lockdowns, a student bringing a gun, daily fights, on‑campus dealers/vaping, police cars every day, intrusive/biased security searches, unlocked campus access and evacuation/entry congestion) while Circle reviews lack comparable reports of weapons, routine lockdowns, pervasive drug dealing, or daily physical assaults.\"",\n  \""Square entries document broader, concrete programmatic offerings and measurable academic/extracurricular outcomes than Circle entries\"": \""This groups items where Square reviews list specific advanced‑course tracks, CTE/STEM labs, AP/IB/dual‑enrollment stats, award‑winning band/robotics teams, vocational certifications and explicit college‑placement numbers (e.g., AP pass rates, Ivy placements, ASE/Honda certs), whereas Circle reviews rarely provide such program breadth, named credentials, or measurable outcome metrics.\"",\n  \""Square entries describe more administrative unresponsiveness, inconsistent policy enforcement, and accountability/operational failures than Circle entries\"": \""This covers reports of leadership turnover, failure to resolve parental complaints, poor admin–teacher communication, refusal to retract false allegations despite video, lost credits/transcript mishandling, inconsistent discipline (no enforcement of anti‑bullying/dress/weapon policies), and procedural breakdowns (nonworking intercoms, bus/transportation mismanagement), contrasts with Circle which contains fewer or no such systemic accountability examples.\"",\n  \""Square entries show more pronounced polarized staff dynamics: uneven teacher quality, burnout/morale issues, role misassignment, and favoritism toward athletes/staff families than Circle entries\"": \""This bucket groups allegations that many teachers are disengaged or unqualified, coaches forced to teach, veteran/tenured staff problems, high turnover, and explicit favoritism/nepotism (athletic/band privileges, preferential recognition, staff‑family advantages), whereas Circle reviews present fewer accounts of these entrenched personnel‑favoritism patterns.\"",\n  \""Square entries provide more detailed and conflicted accounts of special‑education, counseling, and mental‑health supports (both presence and failures) than Circle entries\"": \""Includes Square reports of concrete IEP/504 breakdowns or successful mainstreaming, overloaded or effective counseling ('Guidance is SWAMPED' vs named outstanding counselors), mental‑health crises/suicidal ideation, alternative school/advocacy supports, and substance‑support programs—while Circle reviews rarely describe this mix of specialized services or detailed counseling/IEP outcomes.\""\n}""]",,33.11961817741394,19340,1472,2010,,[],['resp_0ba6c06fd9bf18c3006a7256d824b48192b935143d9a8f26a0'],True
gen|0|10,"[""{\n  \""square entries report more pervasive student safety, violence, substance use, and supervision breakdowns than circle entries\"": \""This bucket captures reviews documenting frequent fights, bullying (including targeted/racial/LGBT incidents), vaping/drug use, sexual activity in bathrooms, shooting scares, outsiders breaching campus, locked restrooms and denied access, and claims that staff fail to intervene or report (e.g., “fights every day,” “vaping is rampant,” “outsiders can walk in,” restroom denial after bullying). Falling into this bucket means the review foregrounds recurring on-campus safety/supervision crises and uncontrolled student misconduct that circle reviews largely do not describe.\"",\n  \""square entries describe more concrete special‑education, counseling, mental‑health, and dropout‑prevention activity or failure than circle entries\"": \""This groups reviews that detail IEP/504 implementation problems or successes, counselors who go above‑and‑beyond or who are unresponsive, explicit pushing‑out of special‑needs students, unmet mental‑health supports, and active dropout‑prevention interventions (e.g., “IEP used poorly,” “counselors were amazing,” “pushed out by GUIDANCE,” “drop out prevention counselor stepped in”). Membership means the text discusses presence, quality, implementation, or operational consequences of special‑education/counseling/mental‑health services—topics largely missing or silent in circle entries.\"",\n  \""square entries enumerate richer, more varied, and more visible academic and extracurricular pathways and measurable student outcomes than circle entries\"": \""This bucket covers reviews that list concrete programs and outcomes (AP/IB/dual‑credit/early‑college, vocational/trade classes, numerous electives, large arts/music programs, many clubs, athletic championships, scholarship and college matriculation anecdotes, and capital projects like new pools or tracks). Falling here means the review names specific course pathways, extracurricular breadth or competitive achievements and often ties them to quantifiable student results—details that circle reviews generally do not enumerate with the same specificity or scope.\"",\n  \""square entries report more administrative/prioritization and operational dysfunction (or performative PR prioritization) than circle entries\"": \""This groups reviews alleging resource‑allocation choices that favor facilities over staff, rising administrative budgets with falling scores, PR/photo‑op leadership, manipulation of metrics, publishing GPAs, poor responsiveness to parents, forced retirements/board conflicts, and concrete procedural failures (zoning errors, registration/record mistakes). Reviews in this bucket focus on district/school leadership decisions, budget and policy priorities, and administrative responsiveness or optics issues—systemic governance and operational claims that circle entries seldom make.\"",\n  \""square entries report greater within‑school instructional variability, teacher non‑engagement, and punitive or fragmented classroom practices than circle entries\"": \""This bucket contains critiques of classroom practice such as packet‑only classes, test‑driven rote instruction, large variation in teacher quality, prolonged substitute/uncertified coverage, favoritism and punitive teacher behavior, inconsistent discipline/enforcement, fragmented homework/testing policies, and reports of teacher unresponsiveness (e.g., “teachers don’t teach, packet based,” “fragmented teacher practices,” “subs for a semester”). A review falls here if it emphasizes on‑the‑ground instructional and teacher practice problems (or glaring within‑school disparities) rather than infrastructure or programmatic inventories.\""\n}""]",,33.414960861206055,19342,1152,1873,,[],['resp_04a70a0f5bbbd6f6006a7256d7a3cc819ca9890a5c74e76883'],True
gen|3|34,"[""{\n  \""square entries report more frequent and severe on-campus safety, violence, and substance incidents than circle entries\"": \""This bucket captures concrete safety/crisis problems described in square reviews (drugs and daily intoxication, frequent fights, bomb/gun threats, gang activity, multiple suicides/attempts, on-campus dealers) contrasted with circle reviews that largely omit or downplay such incidents; examples include square claims of 'Students showing up drunk and high on a daily basis,' 'there are bomb threats every other week,' 'People have guns and ITs chaos,' and '3 suicides in 3 yrs,' while circle contains no comparable safety escalation reports.\"",\n  \""square entries describe broader, more formalized college-prep and specialized academic program offerings and measurable alumni outcomes than circle entries\"": \""This bucket groups explicit programmatic and outcome evidence in square reviews — AP/IB/AICE, career academies, dual‑enrollment, STEM/VPA/CTE strands, named magnet tracks, and concrete alumni matriculation/success stories — contrasted with circle reviews that lack or give only generic academic claims; examples: square lists 'IB diploma, AP classes, dual‑enrollment with CPCC, Academy of Engineering' and alumni attending Northwestern/VCU/UC Berkeley, whereas circle rarely names comparable structured pathways or concrete matriculation outcomes.\"",\n  \""square entries emphasize extensive extracurricular breadth, athletics/band prominence, visible facility investments, and contested resource allocation more than circle entries\"": \""This bucket covers square reviews' repeated mentions of strong/award‑winning extracurriculars (marching band, JROTC, sports), visible capital improvements or remodels (new track, state‑of‑the‑art complexes), and disputes over spending priorities (stadium spending, band vs academics), contrasted with circle reviews that usually do not report such programmatic depth or capital visibility; examples: square claims 'award winning marching band,' 'new track & field,' 'We spend SO much money on athletics' and named theater remodels, while circle provides few program details.\"",\n  \""square entries exhibit greater inconsistency and problems in instructional staffing, teacher qualifications, and workforce stability than circle entries\"": \""This bucket captures square reviewers' concrete staffing and instructional concerns — high teacher/coach turnover, unqualified substitutes, coaches assigned as academic teachers, certification/PD lapses, and polarized teacher quality — whereas circle reviews tend to report more consistent teacher support; examples in square include 'substitutes who are not qualified,' 'a good majority of their teachers are coaches who know nothing about the subject they are teaching,' 'the good teachers leave and the bad ones stay,' and repeated claims of uneven teacher competence.\"",\n  \""square entries report more administrative governance failures, favoritism/protection, and operational non‑responsiveness (discipline, communications, attendance/legalism) than circle entries\"": \""This bucket groups systemic leadership and process failures documented in square reviews — nepotism/favoritism toward athletes/locals, administrators protecting staff and ignoring bullying/self‑harm reports, dishonest or optics‑driven governance, punitive attendance/legal threats, poor incident/parent communication and opaque discipline — contrasted with circle reviews that more often describe accessible or caring administration; examples: square alleges 'preference is shown to teachers who are friends of admin,' 'administration did nothing about the bullies,' 'told to lie about absences so school gets funding,' 'court papers for missed days despite doctors notes,' and 'I got notified after the incident,' all evidencing governance and responsiveness breakdowns.\""\n}""]",,31.974215984344482,19550,1792,2514,,[],['resp_0c476b87831dce79006a7256d8a27c81a2bfd075b08323d89b'],True
gen|0|35,"[""{\n  \""square entries report more severe safety incidents, violence, weapons, and substance‑use problems than circle entries\"": \""Covers concrete safety failures described by reviewers (daily fights, gang activity, shootings/guns, arson, pepper‑spray use, widespread drug/alcohol use, lockdowns and police roll‑calls). Examples include reports of guns found in backpacks, constant fights, gang/drug cultures, and formal police presence/hotlines in Square while Circle contains little or no mention of comparable violent or weaponized incidents.\"",\n  \""square entries document greater breadth and depth of advanced academic and extracurricular programs and measurable college outcomes than circle entries\"": \""Groups claims about extensive AP/IB/dual‑credit offerings, large performing‑arts and club ecosystems, CTE/internship pathways, and explicit college matriculation metrics and scholarships. Square reviewers repeatedly list many AP/IB courses, dozens of clubs, strong band/theater programs, scholarship totals and elite college placements, whereas Circle reviews rarely enumerate comparable program breadth, specialized tracks, or concrete alumni outcomes.\"",\n  \""square entries describe more administrative and district‑level governance failures, biased or punitive discipline practices, and policy manipulation than circle entries\"": \""Captures complaints about superintendent/principal unresponsiveness, nepotism/favoritism, inconsistent or racially disparate punishments, aggressive punitive measures, blocking transfers, and alleged gaming of test/placement rules. Square entries cite examples such as administrators not returning calls, protected children of staff, expulsions/suspensions viewed as unfair, forced placement into special‑education to affect scores, and district policy obstacles—concerns largely absent from Circle.\"",\n  \""square entries report more operational, facility, and funding shortfalls and logistical problems than circle entries\"": \""Includes descriptions of overcrowding, poor sanitation (cockroaches, vandalized restrooms), cafeteria/food and bus failures, parking and scheduling chaos, levy failures and program cuts, and visible security/enclosure policies (IDs, fences). Square reviewers frequently point to these concrete resource and facility constraints and budget cuts, while Circle reviews contain far fewer such operational or infrastructure complaints.\"",\n  \""square entries show more inconsistent and contested student support services — both notable remediation/special‑education efforts and documented failures in counseling/mental‑health/IEP coordination — than circle entries\"": \""Encompasses the mixed reports about counseling, special‑education case management, targeted remediation, college counseling, and mental‑health crises: Square contains both concrete success stories (effective remediation, SPED students graduating with advanced diplomas, helpful pandemic support) and sharp failures (missed IEPs, unresponsive counselors, attempted‑suicide reports, parents obtaining protective orders). Circle reviews generally lack this same mixture of detailed SPED/counseling outcomes or severe mental‑health incidents.\""\n}""]",,33.54484796524048,19441,1280,1906,,[],['resp_07364af32ff8b86d006a7256d7b2c481a28b261e7d49ef181f'],True
gen|0|18,"[""{\n  \""square entries report more frequent and severe student-safety, violence, drug, and bullying incidents than circle entries\"": \""This bucket captures concrete reports of threats to student safety in square reviews — e.g., repeated bullying left unaddressed, stabbings/fights, widespread drug use and dealers, gang activity, recurring lockdowns and drug-dog searches, illegal searches, thefts, and students leaving/homeschooled because of harassment — problems that circle reviews do not or rarely describe and that circle sometimes explicitly denies (circle often asserts a safe environment).\"",\n  \""square entries describe substantially broader and deeper advanced-academic pathways and measurable college/career outcomes than circle entries\"": \""Square reviews frequently list programmatic offerings and outcomes (IB, many AP/honors, dual enrollment, STEM academies, Project Lead the Way, large AP enrollment, on-site college interviews yielding scholarships, concrete alumni matriculation examples) and tie these to college readiness, whereas circle reviews lack these program-level details and measurable postsecondary outcome claims.\"",\n  \""circle entries report more consistent, caring, and responsive teachers/administration and student support than square entries\"": \""Circle reviews more often describe uniformly caring staff, helpful counselors, principled administrative handling, and steady in‑school supports, while square reviews more often report variable teacher quality, teacher/counselor nonresponse, administrative indifference or favoritism, nepotism, and inconsistent discipline (square contains both named exemplary staff and many accounts of unresponsiveness, but circle’s accounts are consistently about reliable staff support).\"",\n  \""square entries emphasize larger, higher-profile extracurricular and athletic cultures (including recruiting, flagship arts/music, and sport-focused investments) more than circle entries\"": \""Square reviews single out big marching bands, state‑level music/theatre achievements, NJROTC, dominant sports programs and recruiting, booster-driven facility investments (new turf/fields), and statements that athletics/flagship activities drive school identity; circle reviews rarely present such high-profile extracurricular/athletic prominence or recruiting narratives.\"",\n  \""square entries contain more concrete operational, facility, and procedural detail (maintenance, overcrowding, scheduling, grading/record mishandling, transportation, security infrastructure, and technology rollouts) than circle entries\"": \""Square reviewers frequently report tangible operational facts or failures — e.g., broken A/C, mice, no shade at lunch, overcrowded buses, locker/schedule congestion, janitorial neglect, procedural grading/exemption errors, mis-entered grades, capital improvements, security-camera systems, and 1:1 device rollouts — whereas circle reviews generally omit or do not historicize these kinds of concrete facility/procedure details.\""\n}""]",,33.550421953201294,19420,1600,2187,,[],['resp_05de4e00ee981d12006a7256d7a08081a0afc3392afc7f59b9'],True
gen|1|47,"[""{\n  \""square entries exhibit stronger, measurable college‑preparatory and advanced academic offerings and outcomes than circle entries\"": \""These reviews describe concrete advanced-academic capacity in square schools — many AP/IB/magnet options, remediation programs, and named postsecondary results — (e.g., “I took 9 AP classes… I passed 7,” “Took at Least One AP® Exam 46% and Graduation Rate of 94%,” “both receiving scholarships… admitted to an IVY League,” and formal AHSGE remediation classes) while circle reviews generally lack comparable AP/IB breadth, named college matriculation, or concrete outcome metrics.\"",\n  \""square entries document broader, higher‑profile extracurricular programs, facility investments, and booster/parent fundraising than circle entries\"": \""Square reviews list extensive extracurricular diversity, award-winning arts/athletics, major facility projects and active boosters (examples: nationally recognized journalism and award‑winning music, ‘state‑of‑the‑art swimming pool,’ ‘brand new aquatic facility,’ ‘very active parents group which raised over $300,000’), whereas circle reviews rarely enumerate such a deep roster or high‑profile capital/booster activity.\"",\n  \""circle entries report more pervasive teacher unprofessionalism, inconsistent classroom discipline, and staff‑level misconduct than square entries\"": \""Circle reviews repeatedly call out staff behavior and classroom‑level failures — teachers described as ‘meanest, unfairest,’ poor handling of discipline, and classroom/test‑practice complaints — (e.g., allegations of verbal abuse, ‘teachers are a huge issue,’ and ‘poor handling of student discipline’), whereas square reviews more often praise teacher responsiveness or focus critiques elsewhere.\"",\n  \""square entries describe stronger administrative structure, proactive parent communication, and formalized remediation/scheduling programs than circle entries\"": \""Square reviews emphasize concrete school structures and admin-driven practices — freshman academies, weekly grade‑updates/parent portals, block schedules, targeted remediation and counseling efforts, and explicit college‑counseling programs (examples: ‘parent portal every Friday,’ ‘new P.R.I.D.E academy for freshman,’ ‘the block schedule is so great,’ and active college counseling/matriculation supports) — while circle reviews rarely describe such organized, programmatic parent/administrative systems.\"",\n  \""square entries report more severe student safety incidents, chronic bullying, theft, drug activity, and allegations of institutional cover‑up than circle entries\"": \""Many square reviews recount violent or high‑risk student behavior and administrative failures to address it — fights, gang presence, vaping/drug epidemics, repeated locker thefts, severe assaults and claims that administration ‘ignores’ incidents or ‘covers up’ problems (e.g., ‘students selling drugs…in class!!’, ‘my son's cellphone stolen twice,’ ‘they suspend the child who is being bullied,’ and ‘they don’t want the public to know what’s going on’), while circle reviews contain far fewer of these concrete, systemic safety/cover‑up allegations.\""\n}""]",,33.55255198478699,19311,1920,2552,,[],['resp_0962e7fd8156e614006a7256d7f2e8819db0ef02606031edd0'],True
gen|2|5,"[""{\n  \""square entries describe more extensive, named academic/vocational/extracurricular programs and measurable student outcomes than circle entries\"": \""These reviews list concrete programmatic breadth and documented outcomes (AP/IB/dual-enrollment, metals/aviation labs, CTE pathways, band/choir, state championships, college credits and scholarships) — e.g., references to IB and Fine & Performing Arts magnet programs, ‘‘completed almost 60 college credits’’, aviation hanger, robotics, and five-time state golf champions — features that Circle reviews do not enumerate.\"",\n  \""square entries report more frequent and severe student safety, bullying, and substance/weapon incidents (and local non‑remediation) than circle entries\"": \""Multiple Square reviews recount repeated physical assaults, daily hallway fights, weapons and bomb/gun threats, normalized drug use and sexualized/ body‑shaming bullying, often paired with explicit claims that administration ‘‘does nothing’’ or token responses fail to stop recurrence, whereas Circle reviews contain no comparable catalogue of violent/safety incidents.\"",\n  \""square entries surface more governance, leadership misconduct, and inequitable policy practices than circle entries\"": \""Square narratives repeatedly allege nepotism, favoritism (athlete/honors exemptions), leadership cover‑ups, manipulated metrics, PTA/board budgeting failures, and unprofessional principal/administrator behavior (e.g., ‘‘pay raises to their friends’’, ‘‘sweeps things under the rug’’), while Circle reviews do not level these governance/cover‑up allegations.\"",\n  \""square entries document more operational, capacity, and facility-level breakdowns affecting instruction and student services than circle entries\"": \""Square reviews cite overcrowding and high student-to-teacher ratios, staffing shortages and substitute/ unlicensed-led classes, counseling/scheduling errors that threaten graduation, supply and maintenance deficits, restrictive fees/pay‑to‑participate policies, and virtual‑learning failures (e.g., outdated textbooks, closed bathrooms, ‘‘200$ Chromebooks over supplies,’’ wrong schedules), problems that Circle reviews generally do not report.\"",\n  \""circle entries describe more consistent small-school community cohesion, staff accessibility, and steady college‑preparation reputation than square entries\"": \""Circle reviews emphasize a smaller, community‑oriented model with caring teachers, alumni/family continuity, accessible administration and perceived college readiness (e.g., ‘‘small school that truly cares’’, ‘‘teachers who really bent over backwards’’, graduates going on to higher education), giving a uniformly supportive portrait that contrasts with Square’s polarized, inconsistent experiences.\""\n}""]",,33.56044602394104,19003,1472,2049,,[],['resp_0411957b8b91eafb006a7256d7f97081919484ec0a00344056'],True
gen|2|27,"[""{\n  \""square entries report more frequent and severe student safety, bullying, substance and violence incidents than circle entries\"": \""This bucket captures concrete claims about campus safety and student-on-student harm: square reviews repeatedly cite pervasive bullying, repeated fights, drug/alcohol use, vandalism, police reports, hallway pat‑downs, sexualized misconduct, and even litigation from assaults (examples: “pervasive drug culture,” “bullying for over two years…therapy,” “check your police reports,” “dead rat in one of the hallways”), whereas circle reviews rarely describe comparable safety crises and mostly omit police/media interventions.\"",\n  \""square entries describe a broader, more visible set of advanced academic and extracurricular programs and measurable college/competitive outcomes than circle entries\"": \""This groups programmatic substance — availability and impact of IB/AP/dual-enrollment, academies/majors, strong performing-arts/ band/theater programs, and high-performing athletics — that square reviews enumerate (examples: “full IB diploma,” “many AP/dual enrollment classes,” “band won state championships,” “Academy for Global Studies,” “students start college as sophomores”), while circle reviews mention far fewer specialized programs and usually no comparable competitive or college-credit outcomes.\"",\n  \""square entries record far more concrete administrative governance events, policy detail, and communication/turnover disputes than circle entries\"": \""Square reviews frequently name and evaluate principals/superintendents, report leadership turnover and scandals, cite union vs. board tensions, describe policy changes or cover‑ups, and document parental communications or lawsuits (examples: “new principal is making…,” “superintendent fired for DUI,” “they sweep incidents under the rug,” “didn't get back to us till 3 weeks later”), whereas circle reviews contain far fewer specific governance incidents or institutional policy narratives.\"",\n  \""square entries document greater heterogeneity and explicit problems in staff practice, student support, and equity (teacher quality, favoritism, special‑ed/counseling failures, and grade integrity) than circle entries\"": \""This bucket covers concrete staff behaviors and student‑level supports: square reviews give vivid accounts of both exceptional teachers/tutors and widespread neglect, favoritism/public humiliation, failure to follow IEPs/504s, punitive grade/discipline practices, and allegations of grade inflation or income‑based favoritism (examples: “teachers are awful…they only teach scantron tests,” “teachers will have favorites…affecting college chances,” “at least 2 teachers never looked at his 504 plan,” “grade inflation is ULTRA‑HIGH”), while circle reviews seldom report systemic special‑ed failures, favoritism, or grade‑integrity claims.\"",\n  \""square entries report more concrete facility, resource, and operational contrasts (capital projects, cleanliness/pest problems, overcrowding, technology rollouts, and disputed resource allocations) than circle entries\"": \""Square reviews explicitly call out physical plant and operational details — both positive (new campuses, stadiums, state‑of‑the‑art facilities) and negative (poor cleanliness, rodents, overcrowded classes, broken elevator, problematic laptop rollouts), plus resource allocation disputes (textbook fees, iMac purchases, cafeteria choices) — e.g. “newly renovated…no swimming pool,” “school was disgusting…smelled,” “Ever since the laptops…grades dropped,” “make us pay $60 for lost textbooks”), whereas circle reviews rarely enumerate such concrete facility/resource tradeoffs.\""\n}""]",,33.54380798339844,19475,1408,2131,,[],['resp_008dc07bb2fa403c006a7256d828cc819db04a70eb8a934d35'],True
